 90 340 00 00 30  -0.469  -0.521   2.968   3.053
 90 340 00 01 30  -0.478  -0.502   2.953   3.035
 90 340 00 02 30  -0.408  -0.508   3.035   3.106
 90 340 00 03 30  -0.419  -0.411   3.078   3.134
 90 340 00 04 30  -0.350  -0.461   3.046   3.102
 90 340 00 05 30  -0.430  -0.641   3.003   3.107
 90 340 00 06 30  -0.682  -0.681   2.973   3.128
 90 340 00 07 30  -0.244  -0.513   3.093   3.146
 90 340 00 08 30  -0.292  -0.535   3.091   3.166
 90 340 00 09 30  -0.673  -1.033   2.923   3.173
 90 340 00 10 30  -0.698  -1.197   2.822   3.145
 90 340 00 11 30  -0.755  -1.270   2.762   3.134
 90 340 00 12 30  -0.748  -1.495   2.643   3.129
 90 340 00 13 30  -0.629  -1.281   2.716   3.100
 90 340 00 14 30  -0.570  -1.079   2.899   3.150
 90 340 00 15 30  -0.729  -1.190   2.842   3.169
 90 340 00 16 30  -0.649  -1.037   2.798   3.061
 90 340 00 17 30  -0.457  -1.248   2.735   3.067
 90 340 00 18 30  -0.339  -1.145   2.804   3.076
 90 340 00 19 30  -0.283  -0.801   2.953   3.078
 90 340 00 20 30  -0.231  -0.867   3.125   3.256
 90 340 00 21 30  -0.285  -0.615   3.211   3.283
 90 340 00 22 30  -0.287  -0.576   3.190   3.255
 90 340 00 23 30  -0.358  -0.624   3.181   3.264
 90 340 00 24 30  -0.187  -0.755   3.025   3.205
 90 340 00 25 30  -0.033  -1.461   2.959   3.302
 90 340 00 26 30  -0.208  -1.239   3.041   3.292
 90 340 00 27 30  -0.175  -1.309   3.008   3.287
 90 340 00 28 30  -0.105  -1.225   3.042   3.282
 90 340 00 29 30  -0.038  -1.175   3.028   3.250
 90 340 00 30 30   0.047  -1.204   3.021   3.256
 90 340 00 31 30   0.043  -1.301   3.018   3.288
 90 340 00 32 30   0.068  -1.279   3.026   3.286
 90 340 00 33 30   0.233  -1.308   3.020   3.301
 90 340 00 34 30   0.074  -1.293   3.031   3.297
 90 340 00 35 30   0.066  -1.290   3.030   3.295
 90 340 00 36 30  -0.076  -1.216   3.004   3.244
 90 340 00 37 30   0.007  -1.300   2.893   3.180
 90 340 00 38 30   0.004  -1.291   2.869   3.160
 90 340 00 39 30  -0.139  -1.130   2.870   3.091
 90 340 00 40 30  -0.260  -1.228   2.920   3.181
 90 340 00 41 30  -0.305  -1.015   2.905   3.095
 90 340 00 42 30  -0.524  -0.764   2.882   3.053
 90 340 00 43 30  -1.080  -0.295   2.760   3.021
 90 340 00 44 30  -1.629   1.706   1.761   2.965
