 90 350 00 00 30   4.265  -2.396   1.446   5.115
 90 350 00 01 30   4.635  -1.704   1.679   5.235
 90 350 00 02 30   4.480  -1.835   1.451   5.066
 90 350 00 03 30   4.238  -2.486   1.338   5.153
 90 350 00 04 30   3.764  -3.561   1.058   5.306
 90 350 00 05 30   3.981  -3.085   0.882   5.183
 90 350 00 06 30   3.974  -2.742   0.914   5.049
 90 350 00 07 30   4.269  -2.382   1.033   5.029
 90 350 00 08 30   4.734  -1.065   1.022   5.037
 90 350 00 09 30   4.781  -1.280   0.929   5.047
 90 350 00 10 30   4.633  -1.515   1.502   5.112
 90 350 00 11 30   4.469  -1.880   1.722   5.168
 90 350 00 12 30   4.570  -1.441   1.866   5.188
 90 350 00 13 30   4.653  -1.070   2.197   5.259
 90 350 00 14 30   4.568  -1.168   2.215   5.215
 90 350 00 15 30   4.482  -1.172   2.278   5.187
 90 350 00 16 30   4.390  -1.424   2.307   5.183
 90 350 00 17 30   4.304  -2.222   2.119   5.331
 90 350 00 18 30   4.038  -2.960   1.260   5.211
 90 350 00 19 30   3.763  -3.181   1.249   5.177
 90 350 00 20 30   3.481  -3.716   1.293   5.266
 90 350 00 21 30   3.057  -4.140   0.955   5.274
 90 350 00 22 30   2.819  -4.431  -0.111   5.282
 90 350 00 23 30   3.019  -4.292   0.182   5.261
 90 350 00 24 30   3.370  -4.071  -0.166   5.297
 90 350 00 25 30   3.191  -4.177  -0.259   5.284
 90 350 00 26 30   2.953  -4.402   0.076   5.315
 90 350 00 27 30   2.474  -4.619  -0.107   5.246
 90 350 00 28 30   2.825  -4.162  -0.786   5.152
 90 350 00 29 30   2.765  -4.092  -1.214   5.102
 90 350 00 30 30   2.956  -3.954  -1.270   5.104
 90 350 00 31 30   3.225  -4.020  -1.304   5.319
 90 350 00 32 30   2.933  -4.299  -0.795   5.283
 90 350 00 33 30   3.052  -4.208  -0.675   5.252
 90 350 00 34 30   3.156  -4.156  -0.464   5.244
 90 350 00 35 30   3.178  -4.083   0.076   5.187
