 90 303 03 46 30  -5.174   3.229  -0.417   6.115
 90 303 03 47 30  -5.079   3.272  -0.260   6.053
 90 303 03 48 30  -4.695   2.996  -0.201   5.579
 90 303 03 49 30  -4.962   3.053  -0.167   5.839
 90 303 03 50 30  -5.110   2.493  -0.782   5.756
 90 303 03 51 30  -4.883   2.863  -0.514   5.693
 90 303 03 52 30  -5.014   2.839  -0.431   5.783
 90 303 03 53 30  -5.021   2.907  -0.095   5.805
 90 303 03 54 30  -5.007   2.888   0.118   5.782
 90 303 03 55 30  -5.017   2.752  -0.118   5.731
 90 303 03 56 30  -5.037   2.639  -0.514   5.712
 90 303 03 57 30  -5.058   2.507  -0.753   5.700
 90 303 03 58 30  -5.101   2.185  -0.684   5.615
 90 303 03 59 30  -5.158   1.965  -0.581   5.554
 90 303 04 00 30  -5.040   2.423  -0.629   5.633
 90 303 04 01 30  -4.896   2.700  -0.613   5.631
 90 303 04 02 30  -4.767   2.839  -0.799   5.613
 90 303 04 03 30  -4.734   2.997  -0.349   5.645
 90 303 04 04 30  -4.160   3.328  -0.850   5.401
 90 303 04 05 30  -3.829   4.124  -0.417   5.649
 90 303 04 06 30  -4.109   3.774  -0.750   5.682
 90 303 04 07 30  -4.776   2.669  -0.531   5.500
 90 303 04 08 30  -4.824   2.682  -0.529   5.553
 90 303 04 09 30  -4.252   3.596  -0.629   5.613
 90 303 04 10 30  -4.127   3.731  -0.614   5.601
 90 303 04 11 30  -3.675   4.382  -0.627   5.763
 90 303 04 12 30  -3.562   4.471  -0.111   5.728
 90 303 04 13 30  -3.755   4.317  -0.279   5.757
 90 303 04 14 30  -4.908   2.828  -0.599   5.711
 90 303 04 15 30  -5.323   1.767  -0.498   5.657
 90 303 04 16 30  -5.144   2.073  -0.451   5.571
 90 303 04 17 30  -4.900   2.402  -0.804   5.522
 90 303 04 18 30  -4.318   3.479  -0.978   5.651
 90 303 04 19 30  -4.308   3.480  -1.043   5.648
 90 303 04 20 30  -4.631   3.248  -0.909   5.741
 90 303 04 21 30  -4.256   3.692  -0.700   5.693
 90 303 04 22 30  -4.270   3.669  -0.689   5.687
 90 303 04 23 30  -4.443   2.575  -1.040   5.270
 90 303 04 24 30  -4.104   2.329  -1.370   4.922
 90 303 04 25 30  -4.529   2.028  -1.106   5.109
 90 303 04 26 30  -4.263   3.115  -0.732   5.427
 90 303 04 27 30  -3.991   3.953  -0.623   5.663
 90 303 04 28 30  -4.237   3.841  -0.636   5.756
 90 303 04 29 30  -4.405   3.729  -0.650   5.813
 90 303 04 30 30  -4.488   3.777  -0.649   5.904
 90 303 04 31 30  -4.412   3.956  -0.509   5.951
 90 303 04 32 30  -4.294   3.885  -0.511   5.815
 90 303 04 33 30  -4.363   3.592  -0.455   5.677
 90 303 04 34 30  -4.720   3.398  -0.589   5.849
 90 303 04 35 30  -4.650   3.818  -0.497   6.055
 90 303 04 36 30  -5.008   3.307  -0.392   6.045
 90 303 04 37 30  -5.318   2.183  -0.524   5.777
 90 303 04 38 30  -5.346   2.260  -0.104   5.817
 90 303 04 39 30  -5.601   0.990  -0.675   5.781
 90 303 04 40 30  -5.353   1.215  -1.460   5.746
 90 303 04 41 30  -5.256   1.508  -1.545   5.716
 90 303 04 42 30  -5.384   1.144  -1.306   5.704
 90 303 04 43 30  -5.406   1.770  -0.971   5.783
 90 303 04 44 30  -5.336   2.282  -0.916   5.888
 90 303 04 45 30  -5.819   0.275  -0.945   5.942
 90 303 04 46 30  -5.738  -0.142  -1.135   5.858
 90 303 04 47 30  -5.729   0.102  -1.201   5.857
 90 303 04 48 30  -5.566   0.352  -1.119   5.694
 90 303 04 49 30  -5.674   0.662  -1.091   5.819
 90 303 04 50 30  -5.879   0.413  -1.154   6.020
 90 303 04 51 30  -6.026  -0.622  -1.667   6.287
 90 303 04 52 30  -6.141  -0.560  -1.666   6.391
 90 303 04 53 30  -6.488  -0.431  -2.217   6.874
 90 303 04 54 30  -6.962  -0.704  -1.783   7.255
 90 303 04 55 30  -6.839  -0.268  -1.955   7.208
 90 303 04 56 30  -7.116  -0.076  -2.222   7.475
 90 303 04 57 30  -7.275  -0.745  -2.122   7.618
 90 303 04 58 30  -7.238  -0.236  -2.282   7.600
 90 303 04 59 30  -7.235  -0.227  -2.111   7.546
 90 303 05 00 30  -7.241  -0.476  -2.294   7.619
 90 303 05 01 30  -7.390  -0.527  -2.259   7.751
 90 303 05 02 30  -7.420  -0.066  -1.940   7.689
 90 303 05 03 30  -7.356  -0.395  -2.285   7.716
 90 303 05 04 30  -7.353  -0.503  -2.469   7.774
 90 303 05 05 30  -7.292  -0.669  -2.203   7.665
 90 303 05 06 30  -6.314  -1.478  -1.446   6.645
 90 303 05 07 30  -6.321  -1.806  -1.338   6.714
 90 303 05 08 30  -6.276  -1.953  -1.531   6.750
 90 303 05 09 30  -6.226  -1.836  -1.457   6.654
 90 303 05 10 30  -6.281  -1.637  -1.415   6.645
 90 303 05 11 30  -6.351  -1.443  -1.445   6.673
 90 303 05 12 30  -6.208  -1.510  -1.625   6.602
 90 303 05 13 30  -6.131  -1.913  -1.743   6.658
 90 303 05 14 30  -6.480  -1.352  -1.603   6.822
 90 303 05 15 30  -6.199  -2.154  -1.471   6.727
 90 303 05 16 30  -6.570  -1.560  -1.467   6.913
 90 303 05 17 30  -6.583  -1.652  -1.841   7.038
 90 303 05 18 30  -6.594  -1.638  -1.855   7.046
 90 303 05 19 30  -6.654  -1.781  -1.623   7.084
 90 303 05 20 30  -6.289   1.493  -2.197   7.115
 90 303 05 21 30  -6.306   2.297  -2.600   7.210
 90 303 05 22 30  -6.119   2.634  -2.655   7.183
 90 303 05 23 30  -6.455   1.640  -2.778   7.227
 90 303 05 24 30  -6.176   2.579  -2.528   7.189
 90 303 05 25 30  -6.347   2.548  -2.459   7.276
 90 303 05 26 30  -6.489   2.526  -2.108   7.279
 90 303 05 27 30  -6.195   2.720  -2.348   7.198
 90 303 05 28 30  -5.901   3.050  -3.000   7.293
 90 303 05 29 30  -5.522   3.377  -2.671   7.382
 90 303 05 30 30  -6.029   2.959  -2.781   7.289
 90 303 05 31 30  -6.276   2.879  -2.544   7.363
 90 303 05 32 30  -6.361   2.817  -2.628   7.449
 90 303 05 33 30  -6.193   2.500  -2.920   7.322
 90 303 05 34 30  -5.844   2.590  -3.050   7.090
 90 303 05 35 30  -5.953   2.771  -2.844   7.156
 90 303 05 36 30  -5.934   2.905  -2.641   7.125
 90 303 05 37 30  -6.194   3.485  -2.534   7.564
 90 303 05 38 30  -6.390   3.819  -2.426   7.837
 90 303 05 39 30  -6.318   4.243  -2.357   7.973
 90 303 05 40 30  -6.287   4.040  -2.443   7.877
 90 303 05 41 30  -6.354   3.687  -2.675   7.823
 90 303 05 42 30  -6.909   3.694  -2.653   8.278
 90 303 05 43 30  -7.245   4.328  -2.550   8.818
 90 303 05 44 30  -7.301   4.181  -2.535   8.790
 90 303 05 45 30  -7.099   4.441  -2.793   8.829
 90 303 05 46 30  -7.327   3.856  -2.528   8.662
 90 303 05 47 30  -7.670   3.084  -2.277   8.689
 90 303 05 48 30  -7.899   2.788  -2.456   8.796
 90 303 05 49 30  -8.468   1.823  -2.288   8.981
 90 303 05 50 30  -8.722   0.523  -2.054   8.987
 90 303 05 51 30  -8.565   1.544  -1.775   8.948
 90 303 05 52 30  -7.213   4.566  -2.210   8.828
 90 303 05 53 30  -7.465   4.196  -2.490   8.936
 90 303 05 54 30  -7.588   3.729  -2.346   8.801
 90 303 05 55 30  -7.271   4.026  -2.228   8.623
 90 303 05 56 30  -6.830   4.950  -2.640   8.868
 90 303 05 57 30  -7.488   4.097  -2.409   8.882
 90 303 05 58 30  -6.936   4.525  -2.259   8.594
 90 303 05 59 30  -6.933   4.510  -2.187   8.563
 90 303 06 00 30  -6.441   5.189  -2.328   8.605
 90 303 06 01 30  -6.825   5.009  -2.493   8.842
 90 303 06 02 30  -7.043   4.693  -2.479   8.834
 90 303 06 03 30  -6.779   5.068  -2.298   8.788
 90 303 06 04 30  -6.289   5.700  -2.127   8.777
 90 303 06 05 30  -7.141   4.597  -2.307   8.819
 90 303 06 06 30  -7.531   4.405  -2.314   9.047
 90 303 06 07 30  -7.767   4.487  -2.176   9.244
 90 303 06 08 30  -7.806   4.267  -2.171   9.180
 90 303 06 09 30  -7.949   3.868  -2.222   9.129
 90 303 06 10 30  -8.099   3.448  -2.363   9.140
 90 303 06 11 30  -7.892   3.513  -2.435   9.023
 90 303 06 12 30  -8.105   3.333  -2.437   9.117
 90 303 06 13 30  -7.787   3.982  -1.674   8.918
 90 303 06 14 30  -7.640   4.486  -0.899   8.918
 90 303 06 15 30  -7.478   5.041  -0.054   9.037
 90 303 06 16 30  -7.836   4.817  -0.437   9.219
 90 303 06 17 30  -7.606   4.262  -1.615   8.894
 90 303 06 18 30  -7.425   4.212  -1.917   8.766
 90 303 06 19 30  -7.473   4.382  -1.421   8.797
 90 303 06 20 30  -7.472   5.316  -1.930   9.382
 90 303 06 21 30  -7.334   5.569  -1.862   9.405
 90 303 06 22 30  -7.883   4.198  -2.025   9.263
 90 303 06 23 30  -7.986   2.638  -2.799   8.870
 90 303 06 25 30  -8.029   3.251  -2.819   9.129
 90 303 06 26 30  -8.154   3.819  -2.886   9.470
 90 303 06 27 30  -8.335   3.742  -2.982   9.623
 90 303 06 28 30  -8.319   4.042  -2.865   9.686
 90 303 06 29 30  -8.465   4.362  -1.869   9.711
 90 303 06 30 30  -8.444   4.347  -1.696   9.659
 90 303 06 31 30  -8.264   4.370  -2.622   9.735
 90 303 06 32 30  -7.852   4.211  -3.355   9.538
 90 303 06 33 30  -8.028   4.362  -2.718   9.545
 90 303 06 34 30  -8.545   4.591  -1.714   9.861
 90 303 06 35 30  -8.669   4.578  -0.183   9.839
 90 303 06 36 30  -8.576   4.467  -1.046   9.737
 90 303 06 37 30  -8.211   4.946  -1.708   9.771
 90 303 06 38 30  -7.677   4.889  -3.406   9.728
 90 303 06 39 30  -8.438   4.329  -2.009   9.742
 90 303 06 40 30  -8.242   4.425  -2.446   9.704
 90 303 06 41 30  -8.985   3.823  -0.050   9.802
 90 303 06 42 30  -9.271   3.701   0.919  10.028
 90 303 06 43 30  -9.089   3.572   0.988  10.228
 90 303 06 44 30  -9.661   3.677   0.648  10.358
 90 303 06 45 30  -9.646   3.707   0.408  10.343
 90 303 06 46 30  -9.502   3.893   0.362  10.278
 90 303 06 47 30  -9.908   2.943  -0.140  10.360
 90 303 06 48 30 -10.021   2.661  -0.280  10.379
 90 303 06 49 30  -9.934   3.102  -0.140  10.419
 90 303 06 50 30 -10.089   2.795   0.066  10.475
 90 303 06 51 30 -10.097   3.004  -0.191  10.542
 90 303 06 52 30 -10.143   2.819  -0.517  10.542
 90 303 06 53 30 -10.035   2.903  -0.729  10.515
 90 303 06 54 30  -9.266   3.797  -2.712  10.376
 90 303 06 55 30  -9.439   3.962  -1.919  10.473
 90 303 06 56 30  -9.912   3.663  -0.078  10.574
 90 303 06 57 30  -9.933   3.521  -1.194  10.614
 90 303 06 58 30  -9.969   3.383  -1.235  10.612
 90 303 06 59 30 -10.134   3.014  -0.096  10.594
 90 303 07 00 30 -10.218   2.758  -0.794  10.624
 90 303 07 01 30 -10.104   2.746  -1.578  10.597
 90 303 07 02 30 -10.288   2.478  -1.428  10.684
 90 303 07 03 30 -10.185   2.556  -1.364  10.602
 90 303 07 04 30  -9.785   3.247  -1.983  10.506
 90 303 07 05 30  -9.970   3.098  -1.384  10.539
 90 303 07 06 30  -9.672   3.465  -1.813  10.452
 90 303 07 07 30  -9.705   3.445  -1.967  10.492
 90 303 07 08 30  -9.810   3.121  -1.657  10.480
 90 303 07 09 30 -10.258   1.624   0.186  10.394
 90 303 07 10 30 -10.254   1.671   0.112  10.394
 90 303 07 11 30  -9.687   3.494  -1.560  10.538
 90 303 07 12 30  -8.650   5.165  -3.115  10.553
 90 303 07 13 30  -7.914   5.877  -3.686  10.532
 90 303 07 14 30  -7.479   5.959  -3.910  10.337
 90 303 07 15 30  -7.382   6.311  -3.786  10.430
 90 303 07 16 30  -7.344   6.199  -4.263  10.525
 90 303 07 17 30  -7.249   6.222  -4.234  10.463
 90 303 07 18 30  -6.740   6.588  -4.453  10.429
 90 303 07 19 30  -7.146   6.393  -4.272  10.500
 90 303 07 20 30  -7.246   6.232  -4.207  10.447
 90 303 07 21 30  -7.240   6.183  -4.306  10.451
 90 303 07 22 30  -6.957   6.470  -4.286  10.435
 90 303 07 23 30  -7.001   6.519  -4.156  10.431
 90 303 07 24 30  -7.141   6.409  -4.128  10.446
 90 303 07 25 30  -7.204   6.475  -4.146  10.539
 90 303 07 26 30  -7.252   6.431  -4.109  10.530
 90 303 07 27 30  -7.314   6.391  -3.812  10.435
 90 303 07 28 30  -7.551   6.200  -3.889  10.518
 90 303 07 29 30  -7.861   5.793  -3.525  10.383
 90 303 07 30 30  -8.921   4.719  -1.873  10.377
 90 303 07 31 30  -9.070   4.650  -1.642  10.367
 90 303 07 32 30  -8.345   5.113  -3.114  10.306
 90 303 07 33 30  -8.175   5.462  -3.189  10.352
 90 303 07 34 30  -8.021   6.287  -3.326  10.745
 90 303 07 35 30  -8.278   5.931  -2.747  10.580
 90 303 07 36 30  -7.598   6.577  -2.825  10.466
 90 303 07 37 30  -7.577   6.042  -3.781  10.422
 90 303 07 38 30  -8.747   4.949  -2.659  10.455
 90 303 07 39 30  -9.253   4.889  -1.809  10.643
 90 303 07 40 30  -9.124   5.113  -1.768  10.633
 90 303 07 41 30  -8.994   5.339  -1.892  10.640
 90 303 07 42 30  -8.764   5.688  -1.698  10.594
 90 303 07 43 30  -8.159   6.377  -1.964  10.560
 90 303 07 44 30  -7.689   6.097  -3.811  10.586
 90 303 07 45 30  -6.408   6.765  -4.811  10.491
 90 303 07 46 30  -6.736   6.409  -4.819  10.482
 90 303 07 47 30  -7.010   5.755  -5.107  10.423
 90 303 07 48 30  -7.851   5.376  -4.904  10.724
 90 303 07 49 30  -8.215   5.481  -4.508  10.865
 90 303 07 50 30  -8.421   5.311  -3.564  10.579
 90 303 07 51 30  -8.440   5.418  -3.147  10.516
 90 303 07 52 30  -8.676   5.276  -2.812  10.542
 90 303 07 53 30  -9.322   4.791  -2.009  10.676
 90 303 07 54 30  -9.268   4.919  -1.316  10.587
 90 303 07 55 30  -9.296   4.759  -1.120  10.504
 90 303 07 56 30  -9.711   3.805   0.282  10.509
 90 303 07 57 30  -9.686   4.102  -0.059  10.540
 90 303 07 58 30  -9.703   4.431  -0.781  10.708
 90 303 07 59 30  -9.824   4.134  -0.608  10.739
 90 303 08 00 30 -10.001   3.635   0.973  10.686
 90 303 08 01 30  -9.832   4.285  -1.029  10.802
 90 303 08 02 30  -9.729   4.400   0.400  10.718
 90 303 08 03 30  -9.317   5.092  -1.429  10.766
 90 303 08 04 30  -9.842   4.191   1.115  10.768
 90 303 08 05 30  -9.775   4.272   1.320  10.777
 90 303 08 06 30  -9.742   4.342   1.386  10.774
 90 303 08 07 30  -9.005   4.922  -1.992  10.559
