 90 316 00 00 30  -3.012  -9.869  -2.759  10.691
 90 316 00 01 30  -2.619  -9.911  -2.128  10.496
 90 316 00 02 30  -1.693  -9.666  -1.196   9.896
 90 316 00 03 30  -2.192  -9.809  -0.308  10.067
 90 316 00 04 30  -2.334  -9.671   0.252   9.962
 90 316 00 05 30  -2.483 -10.243   0.483  10.565
 90 316 00 06 30  -2.123 -10.138   0.127  10.380
 90 316 00 07 30  -2.021 -10.106  -0.316  10.324
 90 316 00 08 30  -0.606 -10.204   0.301  10.259
 90 316 00 09 30  -0.103 -10.487  -0.181  10.507
 90 316 00 10 30   1.448 -10.307   1.751  10.598
 90 316 00 11 30   1.910 -10.277   2.095  10.683
 90 316 00 12 30   2.715 -10.158   2.463  10.811
 90 316 00 13 30   2.757 -10.092   2.376  10.735
 90 316 00 14 30   2.144 -10.208   1.328  10.553
 90 316 00 15 30   2.489 -10.219   2.321  10.806
 90 316 00 16 30   1.736 -10.176   3.341  10.856
 90 316 00 17 30   1.870  -9.996   2.631  10.622
 90 316 00 18 30   1.907  -9.901   1.191  10.211
 90 316 00 19 30   2.020  -9.957  -0.816  10.284
 90 316 00 20 30   1.440  -9.601  -2.488  10.034
 90 316 00 21 30   1.591  -7.402   2.369  10.129
 90 316 00 22 30   2.974  -3.707   8.659  10.067
 90 316 00 23 30   3.478  -5.776   6.999   9.743
 90 316 00 24 30   3.956  -7.608   4.307   9.651
 90 316 00 25 30   2.903  -6.350   5.010   9.215
 90 316 00 26 30   2.916  -7.081   3.530   8.524
 90 316 00 27 30   2.968  -7.489   2.549   8.483
 90 316 00 28 30   3.103  -7.466   2.821   8.581
 90 316 00 29 30   3.460  -7.078   4.157   8.919
 90 316 00 30 30   3.442  -6.463   4.840   8.801
 90 316 00 31 30   4.237  -6.550   5.246   9.429
 90 316 00 32 30   3.813  -6.443   5.399   9.261
 90 316 00 33 30   4.160  -5.973   5.564   9.255
 90 316 00 34 30   3.502   2.065   7.011   9.978
 90 316 00 35 30   3.060   6.333   7.516  10.402
 90 316 00 36 30   3.904   4.886   8.292  10.423
 90 316 00 37 30   3.908   4.268   8.700  10.477
 90 316 00 38 30   4.710   4.550   8.243  10.648
 90 316 00 39 30   4.129   0.629   8.983  10.072
 90 316 00 40 30   2.840  -1.819   8.564   9.689
 90 316 00 41 30   4.656  -3.262   7.611   9.798
 90 316 00 42 30   5.064  -1.196   8.075   9.768
 90 316 00 43 30   4.645  -2.473   8.043   9.699
 90 316 00 44 30   4.200  -3.509   7.946   9.667
