 90 330 00 00 30  -1.521   2.928   1.284   3.554
 90 330 00 01 30  -2.252   2.658   0.820   3.591
 90 330 00 02 30  -1.908   2.943   0.525   3.585
 90 330 00 03 30  -1.554   2.264   1.675   3.585
 90 330 00 04 30  -0.808   1.373   3.191   3.647
 90 330 00 05 30  -0.883   2.053   2.859   3.664
 90 330 00 06 30  -0.769   2.661   2.293   3.622
 90 330 00 07 30  -0.476   2.662   2.246   3.648
 90 330 00 08 30  -0.180   1.350   3.356   3.635
 90 330 00 09 30   0.050   1.709   3.208   3.652
 90 330 00 10 30   0.066   1.900   3.091   3.647
 90 330 00 11 30  -0.105   2.518   2.559   3.624
 90 330 00 12 30   0.181   2.810   2.066   3.561
 90 330 00 13 30  -1.543   2.716   1.919   3.680
 90 330 00 14 30  -1.389   3.066   1.249   3.642
 90 330 00 15 30  -0.747   3.445   0.303   3.580
 90 330 00 16 30  -1.351   1.842   2.367   3.622
 90 330 00 17 30  -0.505   3.230   1.102   3.598
 90 330 00 18 30  -0.617   3.507   0.566   3.611
 90 330 00 19 30  -0.702   3.422   0.735   3.614
 90 330 00 20 30  -1.638   2.795   1.743   3.698
 90 330 00 21 30  -1.145   3.198   1.322   3.652
 90 330 00 22 30  -1.422   3.006   1.401   3.620
 90 330 00 23 30  -1.462   2.905   1.613   3.647
 90 330 00 24 30  -1.832   2.546   1.863   3.666
 90 330 00 25 30  -1.606   2.953   1.409   3.655
 90 330 00 26 30  -1.606   3.001   1.311   3.655
 90 330 00 27 30  -1.662   3.018   1.309   3.687
 90 330 00 28 30  -1.623   3.081   1.226   3.696
 90 330 00 29 30  -1.668   3.121   1.072   3.702
 90 330 00 30 30  -1.207   3.335   0.885   3.678
 90 330 00 31 30  -0.797   3.515   0.508   3.659
 90 330 00 32 30   0.314   3.458   0.430   3.523
 90 330 00 33 30   0.717   3.412   0.110   3.504
 90 330 00 34 30   0.266   3.399  -0.136   3.521
 90 330 00 35 30   0.402   3.080   1.215   3.596
 90 330 00 36 30   0.640   3.260   1.401   3.631
 90 330 00 37 30   0.962   3.302   1.007   3.590
 90 330 00 38 30   1.145   3.259   1.064   3.620
 90 330 00 39 30   1.386   3.117   1.233   3.641
 90 330 00 40 30   1.195   3.138   1.340   3.623
 90 330 00 41 30   1.005   3.213   1.384   3.645
 90 330 00 42 30   1.142   3.132   1.419   3.634
 90 330 00 43 30   1.372   3.026   1.426   3.624
 90 330 00 44 30   1.484   2.884   1.505   3.582
 90 330 00 45 30   1.413   2.722   1.531   3.434
 90 330 00 46 30   1.548   2.554   1.619   3.404
 90 330 00 47 30   1.848   2.336   1.570   3.374
 90 330 00 48 30   1.732   2.233   2.020   3.484
 90 330 00 49 30   1.087   2.517   2.137   3.513
 90 330 00 50 30   0.716   2.673   2.136   3.500
 90 330 00 51 30   0.372   2.539   2.392   3.514
 90 330 00 52 30   0.502   2.258   2.542   3.462
 90 330 00 53 30   1.546   2.300   2.003   3.447
 90 330 00 54 30   1.796   2.313   1.777   3.439
 90 330 00 55 30   1.104   2.085   2.649   3.603
 90 330 00 56 30   0.348   1.925   3.104   3.687
 90 330 00 57 30   0.266   2.107   2.977   3.668
 90 330 00 58 30   0.681   1.928   3.029   3.685
 90 330 00 59 30   0.659   1.777   3.054   3.615
 90 330 01 00 30   1.165   1.694   2.935   3.592
 90 330 01 01 30   1.165   1.703   2.874   3.559
 90 330 01 02 30   0.790   1.838   2.947   3.580
 90 330 01 03 30   0.862   1.557   3.097   3.583
 90 330 01 04 30   0.789   1.832   2.930   3.552
 90 330 01 05 30   0.878   1.790   2.912   3.538
 90 330 01 06 30   0.994   1.600   3.065   3.607
 90 330 01 07 30   0.869   1.493   3.173   3.620
 90 330 01 08 30   1.067   1.485   3.038   3.563
 90 330 01 09 30  -0.169   1.391   2.055   3.311
 90 330 01 10 30  -3.169   1.018  -0.899   3.462
 90 330 01 11 30  -3.383   1.175  -0.798   3.673
 90 330 01 12 30  -3.424   1.336  -0.130   3.682
 90 330 01 13 30  -3.291   1.564   0.263   3.660
 90 330 01 14 30  -3.223   1.679   0.278   3.649
 90 330 01 15 30  -2.987   1.655   1.020   3.593
 90 330 01 16 30  -3.018   1.599   0.975   3.563
 90 330 01 17 30  -2.944   1.458   1.323   3.555
 90 330 01 18 30  -2.624   1.881   1.383   3.550
 90 330 01 19 30  -2.607   1.908   1.425   3.540
 90 330 01 20 30  -2.611   1.765   1.544   3.529
 90 330 01 21 30  -2.684   1.445   1.725   3.532
 90 330 01 22 30  -2.699   1.357   1.810   3.559
 90 330 01 23 30  -2.689   1.337   1.994   3.606
 90 330 01 24 30  -2.618   1.357   2.034   3.584
 90 330 01 25 30  -2.606   1.334   2.026   3.564
 90 330 01 26 30  -2.620   1.194   2.080   3.556
 90 330 01 27 30  -2.689   1.024   1.994   3.506
 90 330 01 28 30  -2.577   0.904   2.081   3.439
 90 330 01 29 30  -2.611   0.890   2.074   3.454
 90 330 01 30 30  -2.599   1.142   1.985   3.471
 90 330 01 31 30  -2.356   1.415   2.199   3.529
 90 330 01 32 30  -2.219   1.500   2.362   3.574
 90 330 01 33 30  -1.959   1.737   2.450   3.591
 90 330 01 34 30  -1.956   1.624   2.519   3.585
 90 330 01 35 30  -2.024   1.790   2.298   3.560
 90 330 01 36 30  -2.012   1.667   2.321   3.541
 90 330 01 37 30  -1.813   0.504   2.888   3.512
 90 330 01 38 30  -1.592   0.905   2.985   3.545
 90 330 01 39 30  -2.106   1.411   2.419   3.575
 90 330 01 40 30  -1.493  -0.141   3.218   3.567
 90 330 01 41 30  -1.917   0.849   2.840   3.621
 90 330 01 42 30  -2.201   1.645   2.334   3.620
 90 330 01 43 30  -2.219   1.029   2.461   3.554
 90 330 01 44 30  -2.047   1.489   2.462   3.544
 90 330 01 45 30  -2.249   1.008   2.604   3.604
 90 330 01 46 30  -2.145   0.914   2.506   3.562
 90 330 01 47 30  -2.801   0.341   1.935   3.555
 90 330 01 48 30  -3.145   0.400   1.611   3.625
 90 330 01 49 30  -3.085   0.247   1.502   3.488
 90 330 01 50 30  -3.486  -0.149  -0.489   3.605
 90 330 01 51 30  -3.566   0.282   0.230   3.621
 90 330 01 52 30  -3.467   0.687   0.426   3.568
 90 330 01 53 30  -3.369   1.060   0.541   3.576
 90 330 01 54 30  -3.334   1.378   0.216   3.628
 90 330 01 55 30  -2.554   0.680   1.775   3.571
 90 330 01 56 30  -2.000   0.864   2.711   3.574
 90 330 01 57 30  -2.476   1.117   2.267   3.603
 90 330 01 58 30  -2.219   1.354   2.567   3.670
 90 330 01 59 30  -2.435   1.574   2.245   3.671
 90 330 02 00 30  -1.975   1.202   2.776   3.665
 90 330 02 01 30  -1.669   0.960   3.081   3.647
 90 330 02 02 30  -1.838   1.409   2.809   3.664
 90 330 02 03 30  -1.954   1.497   2.680   3.661
 90 330 02 04 30  -2.228   1.770   2.347   3.696
 90 330 02 05 30  -2.075   2.039   2.281   3.701
 90 330 02 06 30  -2.052   2.208   2.117   3.691
 90 330 02 07 30  -1.834   2.324   2.174   3.684
 90 330 02 08 30  -1.612   2.474   2.135   3.659
 90 330 02 09 30  -1.426   2.741   1.904   3.633
 90 330 02 10 30  -1.377   2.759   1.862   3.610
 90 330 02 11 30  -1.319   2.889   1.477   3.505
 90 330 02 12 30  -1.232   2.947   1.472   3.524
 90 330 02 13 30  -1.076   3.099   1.420   3.585
 90 330 02 14 30  -1.075   3.076   1.285   3.511
 90 330 02 15 30  -1.724   2.737   1.329   3.503
 90 330 02 16 30  -1.563   2.813   1.220   3.454
 90 330 02 17 30  -1.378   2.808   0.773   3.235
 90 330 02 18 30  -1.512   2.694   1.205   3.336
 90 330 02 19 30  -1.981   2.377   1.950   3.662
 90 330 02 20 30  -1.948   2.380   1.911   3.624
 90 330 02 21 30  -1.753   2.514   1.808   3.591
 90 330 02 22 30  -1.869   0.907   2.868   3.625
 90 330 02 23 30  -1.750   0.913   3.063   3.655
 90 330 02 24 30  -1.921   1.038   2.949   3.674
 90 330 02 25 30  -1.912   0.829   3.047   3.696
 90 330 02 26 30  -1.878   0.815   3.068   3.690
 90 330 02 27 30  -1.988   0.838   2.999   3.698
 90 330 02 28 30  -1.944   0.950   2.998   3.703
