 91 180 00 00 30  -0.555  -0.577  -0.318   0.862
 91 180 00 01 30  -0.557  -0.572  -0.320   0.860
 91 180 00 02 30  -0.559  -0.570  -0.323   0.861
 91 180 00 03 30  -0.500  -0.659  -0.269   0.871
 91 180 00 04 30  -0.505  -0.652  -0.282   0.872
 91 180 00 05 30  -0.511  -0.637  -0.297   0.869
 91 180 00 06 30  -0.496  -0.647  -0.299   0.868
 91 180 00 07 30  -0.475  -0.664  -0.285   0.865
 91 180 00 08 30  -0.470  -0.678  -0.262   0.866
 91 180 00 09 30  -0.478  -0.665  -0.278   0.866
 91 180 00 10 30  -0.507  -0.641  -0.293   0.868
 91 180 00 11 30  -0.495  -0.652  -0.289   0.869
 91 180 00 12 30  -0.504  -0.609  -0.294   0.844
 91 180 00 13 30  -0.507  -0.564  -0.300   0.816
 91 180 00 14 30  -0.502  -0.538  -0.313   0.801
 91 180 00 15 30  -0.464  -0.555  -0.286   0.778
 91 180 00 16 30  -0.501  -0.537  -0.311   0.798
 91 180 00 17 30  -0.485  -0.569  -0.292   0.806
 91 180 00 18 30  -0.541  -0.544  -0.343   0.842
 91 180 00 19 30  -0.580  -0.430  -0.398   0.826
 91 180 00 20 30  -0.550  -0.443  -0.403   0.814
 91 180 00 21 30  -0.545  -0.454  -0.419   0.824
 91 180 00 22 30  -0.517  -0.529  -0.366   0.826
 91 180 00 23 30  -0.560  -0.471  -0.403   0.836
 91 180 00 24 30  -0.591  -0.439  -0.419   0.847
 91 180 00 25 30  -0.594  -0.397  -0.413   0.826
 91 180 00 26 30  -0.557  -0.495  -0.346   0.829
 91 180 00 27 30  -0.525  -0.545  -0.329   0.826
 91 180 00 28 30  -0.508  -0.557  -0.317   0.818
 91 180 00 29 30  -0.506  -0.560  -0.305   0.814
 91 180 00 30 30  -0.514  -0.510  -0.322   0.795
 91 180 00 31 30  -0.551  -0.435  -0.374   0.795
 91 180 00 32 30  -0.548  -0.459  -0.343   0.793
 91 180 00 33 30  -0.526  -0.490  -0.316   0.788
 91 180 00 34 30  -0.513  -0.487  -0.323   0.779
 91 180 00 35 30  -0.523  -0.431  -0.361   0.768
 91 180 00 36 30  -0.454  -0.490  -0.310   0.752
 91 180 00 37 30  -0.104  -0.741   0.040   0.768
 91 180 00 38 30  -0.111  -0.749   0.062   0.764
 91 180 00 39 30  -0.159  -0.704  -0.059   0.752
 91 180 00 40 30   0.098  -0.715   0.185   0.746
 91 180 00 41 30   0.003  -0.737   0.144   0.752
 91 180 00 42 30   0.046  -0.717   0.140   0.732
 91 180 00 43 30  -0.024  -0.734   0.090   0.741
 91 180 00 44 30   0.023  -0.729   0.115   0.739
 91 180 00 45 30   0.052  -0.709   0.144   0.726
 91 180 00 46 30   0.117  -0.700   0.186   0.737
 91 180 00 47 30   0.169  -0.696   0.252   0.761
 91 180 00 48 30   0.104  -0.706   0.204   0.744
 91 180 00 49 30   0.119  -0.712   0.230   0.758
 91 180 00 50 30   0.131  -0.678   0.270   0.743
 91 180 00 51 30   0.159  -0.660   0.305   0.745
 91 180 00 52 30   0.197  -0.657   0.303   0.750
 91 180 00 53 30   0.178  -0.653   0.314   0.747
 91 180 00 54 30   0.146  -0.658   0.291   0.735
 91 180 00 55 30   0.100  -0.641   0.320   0.724
 91 180 00 56 30   0.144  -0.620   0.366   0.735
 91 180 00 57 30   0.162  -0.603   0.392   0.738
 91 180 00 58 30   0.228  -0.569   0.424   0.748
 91 180 00 59 30   0.297  -0.510   0.452   0.745
 91 180 01 00 30   0.349  -0.470   0.446   0.737
 91 180 01 01 30   0.382  -0.477   0.418   0.742
 91 180 01 02 30   0.380  -0.469   0.440   0.748
 91 180 01 03 30   0.346  -0.495   0.446   0.751
 91 180 01 04 30   0.327  -0.507   0.444   0.749
 91 180 01 05 30   0.325  -0.492   0.448   0.741
 91 180 01 06 30   0.318  -0.431   0.505   0.739
 91 180 01 07 30   0.300  -0.433   0.515   0.737
 91 180 01 08 30   0.304  -0.405   0.543   0.743
 91 180 01 09 30   0.319  -0.400   0.549   0.751
 91 180 01 10 30   0.320  -0.367   0.582   0.759
 91 180 01 11 30   0.318  -0.372   0.569   0.751
 91 180 01 12 30   0.337  -0.328   0.583   0.751
 91 180 01 13 30   0.304  -0.376   0.572   0.749
 91 180 01 14 30   0.314  -0.393   0.560   0.753
 91 180 01 15 30   0.322  -0.396   0.552   0.752
 91 180 01 16 30   0.334  -0.392   0.543   0.749
 91 180 01 17 30   0.342  -0.400   0.533   0.750
 91 180 01 18 30   0.340  -0.432   0.510   0.751
 91 180 01 19 30   0.326  -0.425   0.513   0.742
 91 180 01 20 30   0.332  -0.199   0.588   0.738
 91 180 01 21 30   0.356   0.282   0.559   0.725
 91 180 01 22 30   0.357   0.168   0.629   0.744
 91 180 01 23 30   0.327   0.120   0.654   0.741
 91 180 01 24 30   0.320   0.181   0.639   0.737
 91 180 01 25 30   0.320   0.218   0.619   0.730
 91 180 01 26 30   0.328   0.203   0.614   0.726
 91 180 01 27 30   0.315   0.221   0.618   0.729
 91 180 01 28 30   0.296   0.246   0.621   0.731
 91 180 01 29 30   0.281   0.279   0.610   0.728
 91 180 01 30 30   0.284   0.235   0.623   0.725
 91 180 01 31 30   0.296   0.245   0.614   0.724
 91 180 01 32 30   0.309   0.280   0.585   0.718
 91 180 01 33 30   0.306   0.266   0.591   0.717
 91 180 01 34 30   0.295   0.257   0.596   0.714
 91 180 01 35 30   0.290   0.257   0.608   0.721
 91 180 01 36 30   0.316   0.217   0.615   0.727
 91 180 01 37 30   0.342   0.208   0.608   0.729
 91 180 01 38 30   0.372   0.216   0.586   0.728
 91 180 01 39 30   0.381   0.216   0.574   0.723
 91 180 01 40 30   0.392   0.226   0.560   0.720
 91 180 01 41 30   0.369   0.258   0.569   0.726
 91 180 01 42 30   0.327   0.258   0.597   0.729
 91 180 01 43 30   0.346   0.271   0.586   0.733
 91 180 01 44 30   0.350   0.265   0.580   0.728
 91 180 01 45 30   0.335   0.276   0.579   0.723
 91 180 01 46 30   0.312   0.274   0.589   0.722
 91 180 01 47 30   0.312   0.299   0.587   0.729
 91 180 01 48 30   0.305   0.290   0.604   0.736
 91 180 01 49 30   0.340   0.316   0.572   0.737
 91 180 01 50 30   0.326   0.316   0.582   0.739
 91 180 01 51 30   0.303   0.321   0.595   0.741
 91 180 01 52 30   0.299   0.345   0.585   0.743
 91 180 01 53 30   0.308   0.339   0.579   0.738
 91 180 01 54 30   0.308   0.291   0.597   0.732
 91 180 01 55 30   0.330   0.248   0.619   0.744
 91 180 01 56 30   0.314   0.283   0.634   0.764
 91 180 01 57 30   0.333   0.240   0.638   0.760
 91 180 01 58 30   0.325   0.238   0.619   0.740
 91 180 01 59 30   0.303   0.310   0.621   0.757
 91 180 02 00 30   0.340   0.299   0.614   0.763
 91 180 02 01 30   0.312   0.318   0.594   0.743
 91 180 02 02 30   0.308   0.300   0.591   0.732
 91 180 02 03 30   0.268   0.353   0.576   0.727
 91 180 02 04 30   0.299   0.337   0.564   0.723
 91 180 02 05 30   0.308   0.240   0.612   0.727
 91 180 02 06 30   0.314   0.216   0.621   0.729
 91 180 02 07 30   0.356   0.216   0.557   0.702
