 91 255 00 00 30  -0.559   0.625  -0.280   0.885
 91 255 00 01 30  -0.551   0.638  -0.267   0.885
 91 255 00 02 30  -0.537   0.653  -0.239   0.879
 91 255 00 03 30  -0.497   0.696  -0.185   0.877
 91 255 00 04 30  -0.483   0.704  -0.204   0.878
 91 255 00 05 30  -0.496   0.715  -0.179   0.889
 91 255 00 06 30  -0.495   0.713  -0.167   0.884
 91 255 00 07 30  -0.513   0.696  -0.178   0.883
 91 255 00 08 30  -0.491   0.726  -0.186   0.897
 91 255 00 09 30  -0.503   0.700  -0.155   0.876
 91 255 00 10 30  -0.486   0.703  -0.132   0.865
 91 255 00 11 30  -0.466   0.727  -0.118   0.872
 91 255 00 12 30  -0.465   0.733  -0.085   0.873
 91 255 00 13 30  -0.464   0.722  -0.129   0.873
 91 255 00 14 30  -0.525   0.638  -0.256   0.866
 91 255 00 15 30  -0.491   0.687  -0.184   0.864
 91 255 00 16 30  -0.506   0.676  -0.163   0.860
 91 255 00 17 30  -0.506   0.695  -0.156   0.874
 91 255 00 18 30  -0.554   0.643  -0.163   0.866
 91 255 00 19 30  -0.510   0.661  -0.193   0.858
 91 255 00 20 30  -0.472   0.708  -0.147   0.864
 91 255 00 21 30  -0.491   0.704  -0.142   0.871
 91 255 00 22 30  -0.550   0.628  -0.241   0.875
 91 255 00 23 30  -0.566   0.600  -0.272   0.869
 91 255 00 24 30  -0.569   0.600  -0.245   0.863
 91 255 00 25 30  -0.494   0.680  -0.221   0.871
 91 255 00 26 30  -0.474   0.719  -0.217   0.888
 91 255 00 27 30  -0.447   0.741  -0.208   0.891
 91 255 00 28 30  -0.515   0.694  -0.175   0.883
 91 255 00 29 30  -0.591   0.611  -0.149   0.865
 91 255 00 30 30  -0.603   0.614  -0.154   0.875
 91 255 00 31 30  -0.608   0.609  -0.147   0.873
 91 255 00 32 30  -0.605   0.598  -0.140   0.862
 91 255 00 33 30  -0.564   0.636  -0.142   0.862
 91 255 00 34 30  -0.585   0.630  -0.127   0.871
 91 255 00 35 30  -0.552   0.650  -0.102   0.861
 91 255 00 36 30  -0.539   0.654  -0.148   0.861
 91 255 00 37 30  -0.505   0.667  -0.160   0.852
 91 255 00 38 30  -0.513   0.660  -0.159   0.851
 91 255 00 39 30  -0.526   0.655  -0.184   0.860
 91 255 00 40 30  -0.529   0.666  -0.171   0.868
 91 255 00 41 30  -0.526   0.670  -0.154   0.866
 91 255 00 42 30  -0.526   0.671  -0.150   0.866
 91 255 00 43 30  -0.520   0.677  -0.132   0.864
 91 255 00 44 30  -0.523   0.678  -0.114   0.865
 91 255 00 45 30  -0.552   0.656  -0.099   0.863
 91 255 00 46 30  -0.506   0.677  -0.125   0.855
 91 255 00 47 30  -0.485   0.694  -0.155   0.861
 91 255 00 48 30  -0.481   0.695  -0.154   0.860
 91 255 00 49 30  -0.455   0.689  -0.200   0.850
 91 255 00 50 30  -0.459   0.688  -0.187   0.848
 91 255 00 51 30  -0.453   0.701  -0.190   0.856
 91 255 00 52 30  -0.467   0.694  -0.207   0.862
 91 255 00 53 30  -0.457   0.703  -0.166   0.855
 91 255 00 54 30  -0.454   0.703  -0.164   0.853
 91 255 00 55 30  -0.431   0.723  -0.142   0.854
 91 255 00 56 30  -0.449   0.711  -0.115   0.850
 91 255 00 57 30  -0.456   0.702  -0.085   0.842
 91 255 00 58 30  -0.507   0.698   0.023   0.864
 91 255 00 59 30  -0.508   0.699   0.030   0.865
 91 255 01 00 30  -0.485   0.699  -0.063   0.854
 91 255 01 01 30  -0.445   0.694  -0.152   0.839
 91 255 01 02 30  -0.390   0.696  -0.260   0.840
 91 255 01 03 30  -0.351   0.700  -0.286   0.834
 91 255 01 04 30  -0.368   0.677  -0.294   0.825
 91 255 01 05 30  -0.432   0.654  -0.243   0.822
 91 255 01 06 30  -0.421   0.683  -0.196   0.827
 91 255 01 07 30  -0.440   0.681  -0.160   0.826
 91 255 01 08 30  -0.448   0.691  -0.187   0.845
 91 255 01 09 30  -0.466   0.680  -0.182   0.845
 91 255 01 10 30  -0.482   0.687  -0.123   0.850
 91 255 01 11 30  -0.486   0.696  -0.107   0.856
 91 255 01 12 30  -0.494   0.693  -0.100   0.858
 91 255 01 13 30  -0.496   0.694  -0.100   0.859
 91 255 01 14 30  -0.493   0.678  -0.097   0.844
 91 255 01 15 30  -0.477   0.691  -0.088   0.845
 91 255 01 16 30  -0.468   0.712  -0.110   0.861
 91 255 01 17 30  -0.488   0.687  -0.149   0.857
 91 255 01 18 30  -0.448   0.684  -0.113   0.826
 91 255 01 19 30  -0.453   0.683  -0.138   0.831
 91 255 01 20 30  -0.449   0.686  -0.122   0.831
 91 255 01 21 30  -0.441   0.677  -0.132   0.822
 91 255 01 22 30  -0.474   0.655   0.058   0.810
 91 255 01 23 30  -0.472   0.670   0.056   0.822
 91 255 01 24 30  -0.469   0.653   0.086   0.811
 91 255 01 25 30  -0.440   0.677  -0.047   0.811
 91 255 01 26 30  -0.382   0.702  -0.170   0.818
 91 255 01 27 30  -0.480   0.647  -0.007   0.806
 91 255 01 28 30  -0.480   0.656   0.035   0.814
 91 255 01 29 30  -0.500   0.635   0.090   0.814
 91 255 01 30 30  -0.492   0.623   0.127   0.804
 91 255 01 31 30  -0.446   0.680   0.085   0.818
 91 255 01 32 30  -0.491   0.644   0.128   0.820
 91 255 01 33 30  -0.493   0.640   0.135   0.820
 91 255 01 34 30  -0.485   0.651   0.128   0.823
 91 255 01 35 30  -0.443   0.693   0.085   0.828
 91 255 01 36 30  -0.438   0.684   0.059   0.815
 91 255 01 37 30  -0.374   0.720   0.063   0.815
 91 255 01 38 30  -0.370   0.725   0.029   0.815
 91 255 01 39 30  -0.331   0.744  -0.023   0.815
 91 255 01 40 30  -0.312   0.759  -0.050   0.823
 91 255 01 41 30  -0.323   0.743  -0.078   0.815
 91 255 01 42 30  -0.345   0.726  -0.090   0.809
 91 255 01 43 30  -0.355   0.728  -0.077   0.815
 91 255 01 44 30  -0.353   0.740  -0.050   0.822
 91 255 01 45 30  -0.344   0.742  -0.116   0.827
 91 255 01 46 30  -0.294   0.754  -0.138   0.821
 91 255 01 47 30  -0.330   0.730  -0.120   0.811
 91 255 01 48 30  -0.335   0.757  -0.068   0.833
 91 255 01 49 30  -0.289   0.775  -0.037   0.838
 91 255 01 50 30  -0.278   0.731  -0.215   0.813
 91 255 01 51 30  -0.221   0.732  -0.256   0.807
 91 255 01 52 30  -0.310   0.746  -0.086   0.815
 91 255 01 53 30  -0.313   0.755  -0.090   0.823
 91 255 01 54 30  -0.312   0.747  -0.084   0.815
 91 255 01 55 30  -0.346   0.735  -0.063   0.815
 91 255 01 56 30  -0.342   0.736  -0.117   0.820
 91 255 01 57 30  -0.303   0.735  -0.125   0.805
 91 255 01 58 30  -0.320   0.715  -0.129   0.794
 91 255 01 59 30  -0.320   0.709  -0.126   0.789
 91 255 02 00 30  -0.351   0.686  -0.132   0.782
 91 255 02 01 30  -0.356   0.691  -0.111   0.786
 91 255 02 02 30  -0.395   0.679  -0.040   0.789
 91 255 02 03 30  -0.406   0.671  -0.074   0.789
 91 255 02 04 30  -0.389   0.670  -0.088   0.781
 91 255 02 05 30  -0.402   0.674  -0.100   0.792
 91 255 02 06 30  -0.448   0.657  -0.074   0.800
 91 255 02 07 30  -0.430   0.654  -0.072   0.787
 91 255 02 08 30  -0.457   0.634  -0.062   0.784
 91 255 02 09 30  -0.378   0.686  -0.116   0.795
 91 255 02 10 30  -0.376   0.684  -0.130   0.792
 91 255 02 11 30  -0.408   0.668  -0.112   0.791
 91 255 02 12 30  -0.413   0.672  -0.108   0.796
 91 255 02 13 30  -0.439   0.669  -0.089   0.806
 91 255 02 14 30  -0.432   0.670  -0.105   0.804
 91 255 02 15 30  -0.425   0.676  -0.117   0.807
 91 255 02 16 30  -0.428   0.689  -0.118   0.820
 91 255 02 17 30  -0.421   0.676  -0.161   0.813
 91 255 02 18 30  -0.410   0.683  -0.165   0.814
 91 255 02 19 30  -0.412   0.694  -0.143   0.820
 91 255 02 20 30  -0.418   0.689  -0.134   0.817
 91 255 02 21 30  -0.409   0.696  -0.108   0.815
 91 255 02 22 30  -0.443   0.676  -0.094   0.814
 91 255 02 23 30  -0.463   0.662  -0.076   0.812
 91 255 02 24 30  -0.461   0.660   0.031   0.810
 91 255 02 25 30  -0.483   0.643  -0.007   0.806
 91 255 02 26 30  -0.492   0.652   0.010   0.817
 91 255 02 27 30  -0.496   0.646   0.016   0.815
 91 255 02 28 30  -0.486   0.658   0.014   0.818
 91 255 02 29 30  -0.475   0.665   0.008   0.817
 91 255 02 30 30  -0.480   0.655  -0.017   0.812
 91 255 02 31 30  -0.481   0.651   0.034   0.810
 91 255 02 32 30  -0.493   0.641   0.027   0.809
 91 255 02 33 30  -0.515   0.631   0.075   0.821
 91 255 02 34 30  -0.443   0.686  -0.056   0.820
 91 255 02 35 30  -0.420   0.682  -0.112   0.809
 91 255 02 36 30  -0.445   0.679  -0.106   0.819
 91 255 02 37 30  -0.435   0.688  -0.140   0.826
 91 255 02 38 30  -0.412   0.683  -0.176   0.817
 91 255 02 39 30  -0.416   0.669  -0.137   0.800
 91 255 02 40 30  -0.435   0.675  -0.113   0.811
 91 255 02 44 30  -0.422   0.645  -0.141   0.783
 91 255 02 45 30  -0.416   0.640  -0.140   0.776
 91 255 02 46 30  -0.422   0.612  -0.119   0.755
 91 255 02 47 30  -0.419   0.620  -0.102   0.755
 91 255 02 48 30  -0.422   0.627  -0.105   0.764
 91 255 02 49 30  -0.440   0.648  -0.095   0.789
 91 255 02 50 30  -0.432   0.659  -0.081   0.792
 91 255 02 51 30  -0.434   0.664  -0.124   0.803
 91 255 02 52 30  -0.436   0.647  -0.089   0.785
 91 255 02 53 30  -0.414   0.632  -0.076   0.760
 91 255 02 54 30  -0.420   0.627  -0.054   0.758
 91 255 02 55 30  -0.429   0.614  -0.118   0.761
 91 255 02 56 30  -0.385   0.613  -0.111   0.764
 91 255 02 57 30  -0.111   0.738   0.060   0.763
 91 255 02 58 30  -0.356   0.660  -0.066   0.759
 91 255 02 59 30  -0.337   0.677   0.011   0.757
 91 255 03 00 30  -0.357   0.692   0.007   0.780
 91 255 03 01 30  -0.352   0.693  -0.066   0.781
 91 255 03 02 30  -0.258   0.718  -0.013   0.767
 91 255 03 03 30  -0.308   0.697  -0.036   0.770
 91 255 03 04 30  -0.338   0.694  -0.084   0.779
 91 255 03 05 30  -0.371   0.678  -0.040   0.775
 91 255 03 06 30  -0.361   0.693  -0.026   0.782
 91 255 03 07 30  -0.421   0.644  -0.083   0.778
 91 255 03 08 30  -0.490   0.571  -0.186   0.775
 91 255 03 09 30  -0.492   0.575  -0.165   0.775
 91 255 03 10 30  -0.420   0.632  -0.103   0.768
 91 255 03 11 30  -0.276   0.736   0.004   0.786
 91 255 03 12 30  -0.308   0.727  -0.022   0.790
 91 255 03 13 30  -0.334   0.705  -0.055   0.785
 91 255 03 14 30  -0.303   0.715  -0.001   0.780
 91 255 03 15 30  -0.274   0.751   0.060   0.802
 91 255 03 16 30  -0.280   0.749   0.037   0.801
 91 255 03 17 30  -0.264   0.766   0.036   0.812
 91 255 03 18 30  -0.271   0.774   0.044   0.822
 91 255 03 19 30  -0.260   0.774   0.037   0.818
 91 255 03 20 30  -0.221   0.800  -0.013   0.831
 91 255 03 21 30  -0.193   0.817  -0.017   0.841
 91 255 03 22 30  -0.218   0.805   0.014   0.834
 91 255 03 23 30  -0.201   0.795   0.009   0.820
 91 255 03 24 30  -0.169   0.799   0.001   0.818
 91 255 03 25 30  -0.245   0.785   0.008   0.823
 91 255 03 26 30  -0.171   0.809   0.047   0.829
 91 255 03 27 30  -0.156   0.809   0.042   0.826
 91 255 03 28 30  -0.169   0.811  -0.043   0.831
 91 255 03 29 30  -0.231   0.791  -0.001   0.829
 91 255 03 30 30  -0.192   0.803   0.043   0.829
 91 255 03 31 30  -0.242   0.797   0.024   0.834
 91 255 03 32 30  -0.292   0.759   0.020   0.816
 91 255 03 33 30  -0.183   0.785   0.076   0.815
 91 255 03 34 30  -0.151   0.802   0.108   0.825
 91 255 03 35 30  -0.222   0.794   0.081   0.829
 91 255 03 36 30  -0.212   0.794   0.077   0.828
 91 255 03 37 30  -0.165   0.784   0.052   0.808
 91 255 03 38 30  -0.163   0.795   0.069   0.815
 91 255 03 39 30  -0.150   0.798   0.098   0.819
 91 255 03 40 30  -0.150   0.796   0.162   0.830
 91 255 03 41 30  -0.083   0.811   0.183   0.837
 91 255 03 42 30  -0.321   0.754   0.077   0.832
 91 255 03 43 30  -0.405   0.708   0.063   0.822
 91 255 03 44 30  -0.304   0.757   0.148   0.831
 91 255 03 45 30  -0.234   0.777   0.141   0.825
 91 255 03 46 30  -0.193   0.798   0.157   0.837
