 91 280 00 00 30  -0.432   0.659   0.463   0.915
 91 280 00 01 30  -0.482   0.630   0.447   0.915
 91 280 00 02 30  -0.512   0.636   0.415   0.917
 91 280 00 03 30  -0.567   0.656   0.303   0.922
 91 280 00 04 30  -0.506   0.691   0.308   0.916
 91 280 00 05 30  -0.469   0.697   0.341   0.915
 91 280 00 06 30  -0.309   0.826   0.241   0.916
 91 280 00 07 30  -0.290   0.835   0.206   0.908
 91 280 00 08 30  -0.229   0.845   0.213   0.902
 91 280 00 09 30  -0.211   0.857   0.211   0.908
 91 280 00 10 30  -0.185   0.857   0.219   0.904
 91 280 00 11 30  -0.235   0.846   0.207   0.903
 91 280 00 12 30  -0.323   0.816   0.208   0.904
 91 280 00 13 30  -0.307   0.825   0.196   0.902
 91 280 00 14 30  -0.401   0.777   0.199   0.900
 91 280 00 15 30  -0.390   0.800   0.145   0.904
 91 280 00 16 30  -0.353   0.813   0.151   0.901
 91 280 00 17 30  -0.325   0.808   0.191   0.893
 91 280 00 18 30  -0.354   0.794   0.218   0.898
 91 280 00 19 30  -0.352   0.805   0.183   0.898
 91 280 00 20 30  -0.414   0.779   0.174   0.902
 91 280 00 21 30  -0.361   0.803   0.182   0.902
 91 280 00 22 30  -0.281   0.839   0.162   0.900
 91 280 00 23 30  -0.264   0.850   0.133   0.902
 91 280 00 24 30  -0.263   0.847   0.170   0.904
 91 280 00 25 30  -0.268   0.843   0.162   0.900
 91 280 00 26 30  -0.280   0.839   0.161   0.902
 91 280 00 27 30  -0.331   0.805   0.217   0.902
 91 280 00 28 30  -0.346   0.816   0.166   0.907
 91 280 00 29 30  -0.353   0.818   0.094   0.900
 91 280 00 30 30  -0.324   0.815   0.214   0.905
 91 280 00 31 30  -0.313   0.830   0.165   0.904
 91 280 00 32 30  -0.368   0.818   0.150   0.911
 91 280 00 33 30  -0.387   0.803   0.102   0.898
 91 280 00 34 30  -0.433   0.769   0.163   0.899
 91 280 00 35 30  -0.379   0.794   0.219   0.907
 91 280 00 36 30  -0.406   0.775   0.229   0.905
 91 280 00 37 30  -0.402   0.772   0.220   0.899
 91 280 00 38 30  -0.411   0.770   0.230   0.903
 91 280 00 39 30  -0.387   0.789   0.227   0.908
 91 280 00 40 30  -0.372   0.797   0.239   0.912
 91 280 00 41 30  -0.429   0.760   0.262   0.913
 91 280 00 42 30  -0.456   0.742   0.249   0.906
 91 280 00 43 30  -0.453   0.740   0.145   0.903
 91 280 00 44 30  -0.340   0.767  -0.249   0.882
 91 280 00 45 30  -0.334   0.806  -0.151   0.892
 91 280 00 46 30  -0.325   0.783  -0.232   0.882
 91 280 00 47 30  -0.334   0.800  -0.148   0.884
 91 280 00 48 30  -0.400   0.727  -0.294   0.884
 91 280 00 49 30  -0.328   0.789  -0.238   0.891
 91 280 00 50 30  -0.316   0.768  -0.312   0.889
 91 280 00 51 30  -0.417   0.749  -0.099   0.881
 91 280 00 52 30  -0.500   0.713   0.169   0.890
 91 280 00 53 30  -0.480   0.736  -0.047   0.895
 91 280 00 54 30  -0.338   0.783  -0.186   0.879
 91 280 00 55 30  -0.464   0.711  -0.163   0.887
 91 280 00 56 30  -0.465   0.736   0.173   0.890
 91 280 00 57 30  -0.478   0.749   0.043   0.891
 91 280 00 58 30  -0.366   0.799   0.083   0.884
 91 280 00 59 30  -0.306   0.845   0.037   0.900
 91 280 01 00 30  -0.314   0.830  -0.037   0.891
 91 280 01 01 30  -0.315   0.838   0.016   0.896
 91 280 01 02 30  -0.281   0.854  -0.004   0.900
 91 280 01 03 30  -0.319   0.838   0.030   0.898
 91 280 01 04 30  -0.331   0.830   0.054   0.896
 91 280 01 05 30  -0.351   0.825   0.064   0.900
 91 280 01 06 30  -0.342   0.824   0.081   0.897
 91 280 01 07 30  -0.316   0.837   0.077   0.899
 91 280 01 08 30  -0.379   0.816   0.040   0.901
 91 280 01 09 30  -0.369   0.820   0.053   0.901
 91 280 01 10 30  -0.387   0.804  -0.074   0.900
 91 280 01 11 30  -0.416   0.778  -0.125   0.892
 91 280 01 12 30  -0.435   0.769  -0.113   0.891
 91 280 01 13 30  -0.431   0.785  -0.038   0.897
 91 280 01 14 30  -0.363   0.815   0.133   0.904
 91 280 01 15 30  -0.554   0.704  -0.058   0.903
 91 280 01 16 30  -0.403   0.792   0.081   0.895
 91 280 01 17 30  -0.441   0.780  -0.022   0.902
 91 280 01 18 30  -0.478   0.755   0.012   0.896
 91 280 01 19 30  -0.445   0.774   0.089   0.901
 91 280 01 20 30  -0.403   0.776   0.142   0.894
 91 280 01 21 30  -0.394   0.773   0.166   0.885
 91 280 01 22 30  -0.349   0.784   0.196   0.882
 91 280 01 23 30  -0.453   0.740   0.138   0.882
 91 280 01 24 30  -0.436   0.755   0.145   0.886
 91 280 01 25 30  -0.368   0.792   0.146   0.887
 91 280 01 26 30  -0.386   0.763   0.206   0.882
 91 280 01 27 30  -0.351   0.733   0.339   0.883
 91 280 01 28 30  -0.347   0.771   0.262   0.886
 91 280 01 29 30  -0.267   0.778   0.321   0.886
 91 280 01 30 30  -0.375   0.713   0.351   0.882
 91 280 01 31 30  -0.394   0.713   0.342   0.884
 91 280 01 32 30  -0.348   0.749   0.328   0.889
