 91 010 00 00 30   0.512   1.763   0.847   2.023
 91 010 00 01 30   0.629   1.689   0.895   2.015
 91 010 00 02 30   0.787   1.604   0.915   2.009
 91 010 00 03 30   0.657   1.743   0.791   2.027
 91 010 00 04 30   0.589   1.780   0.753   2.026
 91 010 00 05 30   0.551   1.820   0.758   2.054
 91 010 00 06 30   0.647   1.784   0.871   2.089
 91 010 00 07 30   0.460   1.927   0.459   2.039
 91 010 00 08 30   0.469   1.928   0.416   2.028
 91 010 00 09 30   0.598   1.879   0.420   2.019
 91 010 00 10 30   0.618   1.849   0.543   2.024
 91 010 00 11 30   0.604   1.853   0.533   2.025
 91 010 00 12 30   0.689   1.806   0.571   2.046
 91 010 00 13 30   0.609   1.870   0.654   2.074
 91 010 00 14 30   0.693   1.807   0.731   2.071
 91 010 00 15 30   0.661   1.817   0.707   2.062
 91 010 00 16 30   0.628   1.886   0.567   2.070
 91 010 00 17 30   0.583   1.930   0.445   2.072
 91 010 00 18 30   0.561   1.906   0.608   2.082
 91 010 00 19 30   0.634   1.875   0.777   2.131
 91 010 00 20 30   0.914   1.638   0.927   2.103
 91 010 00 21 30   1.410   1.369   1.006   2.216
 91 010 00 22 30   1.430   1.425   1.033   2.269
 91 010 00 23 30   1.442   1.341   1.076   2.245
 91 010 00 24 30   1.597   1.206   1.038   2.256
 91 010 00 25 30   1.452   1.388   1.005   2.249
 91 010 00 26 30   1.529   1.310   0.973   2.238
 91 010 00 27 30   1.577   1.267   0.965   2.244
 91 010 00 28 30   1.693   1.177   1.034   2.311
 91 010 00 29 30   1.679   1.156   1.024   2.282
 91 010 00 30 30   1.453   1.480   1.056   2.335
 91 010 00 31 30   1.373   1.554   1.088   2.342
 91 010 00 32 30   1.375   1.550   1.079   2.336
 91 010 00 33 30   1.533   1.436   0.980   2.325
 91 010 00 34 30   1.659   1.341   0.878   2.309
 91 010 00 35 30   1.577   1.355   0.936   2.282
 91 010 00 36 30   1.587   1.368   0.950   2.304
 91 010 00 37 30   1.523   1.466   0.921   2.308
 91 010 00 38 30   1.397   1.580   0.920   2.302
 91 010 00 39 30   1.417   1.487   0.976   2.277
 91 010 00 40 30   1.540   1.346   0.958   2.261
 91 010 00 41 30   1.615   1.162   0.945   2.203
 91 010 00 42 30   1.603   1.134   0.988   2.198
 91 010 00 43 30   1.666   1.077   0.970   2.209
 91 010 00 44 30   1.701   1.134   0.893   2.232
 91 010 00 45 30   1.724   1.159   0.804   2.230
 91 010 00 46 30   1.710   1.184   0.813   2.234
 91 010 00 47 30   1.754   1.143   0.777   2.233
 91 010 00 48 30   1.730   1.147   0.797   2.225
 91 010 00 49 30   1.710   1.145   0.843   2.223
 91 010 00 50 30   1.673   1.136   0.895   2.211
 91 010 00 51 30   1.644   1.141   0.937   2.211
 91 010 00 52 30   1.644   1.191   0.924   2.237
 91 010 00 53 30   1.695   1.298   0.744   2.263
 91 010 00 54 30   1.588   1.406   0.799   2.268
 91 010 00 55 30   1.498   1.454   0.896   2.272
 91 010 00 56 30   1.463   1.452   0.890   2.248
 91 010 00 57 30   1.533   1.439   0.811   2.255
 91 010 00 58 30   1.429   1.524   0.840   2.262
 91 010 00 59 30   1.228   1.730   0.777   2.262
 91 010 01 00 30   1.117   1.790   0.721   2.231
 91 010 01 01 30   1.116   1.754   0.748   2.209
 91 010 01 02 30   1.141   1.737   0.794   2.225
 91 010 01 03 30   1.148   1.760   0.740   2.230
 91 010 01 04 30   1.232   1.676   0.800   2.232
 91 010 01 05 30   1.197   1.755   0.669   2.229
 91 010 01 06 30   1.161   1.766   0.653   2.213
 91 010 01 07 30   1.165   1.783   0.702   2.246
 91 010 01 08 30   1.251   1.753   0.727   2.276
 91 010 01 09 30   1.268   1.731   0.797   2.291
 91 010 01 10 30   1.279   1.709   0.840   2.294
 91 010 01 11 30   1.288   1.707   0.821   2.293
 91 010 01 12 30   1.275   1.706   0.817   2.281
 91 010 01 13 30   1.269   1.709   0.812   2.279
 91 010 01 14 30   1.289   1.707   0.818   2.291
 91 010 01 15 30   1.309   1.679   0.839   2.289
 91 010 01 16 30   1.372   1.649   0.816   2.295
 91 010 01 17 30   1.354   1.673   0.819   2.303
 91 010 01 18 30   1.341   1.706   0.791   2.310
 91 010 01 19 30   1.368   1.624   0.836   2.282
 91 010 01 20 30   1.358   1.595   0.860   2.265
 91 010 01 21 30   1.422   1.480   0.890   2.238
 91 010 01 22 30   1.065   1.801   0.676   2.218
 91 010 01 23 30   0.972   1.882   0.603   2.211
 91 010 01 24 30   0.563   2.057   0.342   2.167
 91 010 01 25 30   0.614   2.059   0.477   2.202
 91 010 01 26 30   0.492   2.104   0.495   2.217
 91 010 01 27 30   0.473   2.090   0.565   2.219
 91 010 01 28 30   0.326   2.138   0.479   2.216
 91 010 01 29 30   0.252   2.163   0.429   2.220
 91 010 01 30 30   0.307   2.115   0.471   2.193
 91 010 01 31 30   0.195   2.088   0.456   2.176
 91 010 01 32 30  -0.038   2.150   0.357   2.202
 91 010 01 33 30  -0.586   2.103   0.051   2.197
 91 010 01 34 30  -0.693   2.102   0.170   2.221
 91 010 01 35 30  -0.723   2.095   0.183   2.225
 91 010 01 36 30  -0.470   2.142   0.376   2.245
 91 010 01 37 30  -0.455   2.164   0.329   2.241
 91 010 01 38 30  -0.652   2.097   0.297   2.219
 91 010 01 39 30  -0.566   2.135   0.246   2.223
 91 010 01 40 30  -0.621   2.101   0.126   2.204
 91 010 01 41 30  -0.469   2.130   0.277   2.200
 91 010 01 42 30  -0.607   2.111   0.153   2.202
 91 010 01 43 30  -0.651   2.098   0.053   2.202
 91 010 01 44 30  -0.521   2.135   0.044   2.201
 91 010 01 45 30  -0.455   2.167   0.044   2.222
 91 010 01 46 30  -0.409   2.181   0.139   2.227
 91 010 01 47 30  -0.267   2.212   0.187   2.239
 91 010 01 48 30  -0.335   2.208   0.022   2.239
 91 010 01 49 30  -0.187   2.276   0.202   2.293
 91 010 01 50 30  -0.193   2.288   0.148   2.302
 91 010 01 51 30  -0.162   2.272   0.186   2.286
 91 010 01 52 30  -0.064   2.101   0.478   2.214
 91 010 01 53 30   0.259   1.911   1.077   2.213
 91 010 01 54 30   0.216   1.991   0.985   2.233
 91 010 01 55 30   0.237   2.025   0.988   2.270
 91 010 01 56 30   0.177   2.136   0.863   2.314
 91 010 01 57 30  -0.007   2.272   0.644   2.363
 91 010 01 58 30  -0.046   2.302   0.519   2.361
 91 010 01 59 30  -0.237   2.326   0.204   2.351
 91 010 02 00 30  -0.209   2.340   0.114   2.353
 91 010 02 01 30  -0.250   2.331   0.190   2.353
 91 010 02 02 30  -0.014   2.345  -0.113   2.369
 91 010 02 03 30   0.122   2.318  -0.389   2.357
 91 010 02 04 30   0.004   2.380  -0.246   2.393
 91 010 02 05 30  -0.058   2.403  -0.013   2.407
 91 010 02 06 30  -0.103   2.428  -0.216   2.441
 91 010 02 07 30  -0.130   2.419  -0.271   2.438
 91 010 02 08 30  -0.043   2.419  -0.219   2.430
 91 010 02 09 30  -0.057   2.410  -0.167   2.417
 91 010 02 10 30   0.000   2.441  -0.066   2.443
 91 010 02 11 30   0.035   2.423  -0.014   2.425
 91 010 02 12 30   0.073   2.397   0.143   2.403
 91 010 02 13 30   0.053   2.389   0.078   2.392
 91 010 02 14 30   0.002   2.396   0.167   2.403
 91 010 02 15 30   0.045   2.400   0.204   2.409
 91 010 02 16 30   0.026   2.394   0.158   2.402
 91 010 02 17 30  -0.057   2.406   0.017   2.409
 91 010 02 18 30  -0.099   2.404  -0.077   2.408
 91 010 02 19 30  -0.106   2.407  -0.036   2.411
 91 010 02 20 30  -0.124   2.388  -0.143   2.401
 91 010 02 21 30   0.148   2.293   0.575   2.370
 91 010 02 22 30   0.193   2.230   0.636   2.331
 91 010 02 23 30   0.092   2.253   0.497   2.334
 91 010 02 24 30  -0.049   2.392   0.043   2.400
 91 010 02 25 30   0.148   2.406   0.004   2.413
 91 010 02 26 30   0.156   2.401   0.154   2.413
 91 010 02 27 30  -0.069   2.398   0.035   2.413
 91 010 02 28 30  -0.099   2.411   0.108   2.416
 91 010 02 29 30  -0.074   2.407   0.164   2.417
 91 010 02 30 30  -0.094   2.410   0.018   2.415
 91 010 02 31 30  -0.060   2.424  -0.063   2.427
 91 010 02 32 30  -0.070   2.420  -0.033   2.422
 91 010 02 33 30  -0.122   2.408  -0.082   2.415
 91 010 02 34 30  -0.042   2.425   0.091   2.428
 91 010 02 35 30  -0.015   2.423   0.080   2.425
 91 010 02 36 30  -0.090   2.400   0.000   2.411
 91 010 02 37 30  -0.172   2.379  -0.130   2.390
 91 010 02 38 30  -0.211   2.378  -0.138   2.392
 91 010 02 39 30  -0.286   2.378   0.023   2.397
 91 010 02 40 30  -0.221   2.379  -0.102   2.392
 91 010 02 41 30  -0.295   2.372  -0.106   2.394
 91 010 02 42 30  -0.416   2.353  -0.166   2.397
 91 010 02 43 30  -0.333   2.379  -0.017   2.404
 91 010 02 44 30  -0.451   2.358  -0.041   2.402
 91 010 02 45 30  -0.474   2.360  -0.015   2.408
 91 010 02 46 30  -0.513   2.345  -0.019   2.402
 91 010 02 47 30  -0.441   2.359   0.125   2.405
 91 010 02 48 30  -0.288   2.375  -0.182   2.403
 91 010 02 49 30  -0.147   2.369  -0.140   2.378
 91 010 02 50 30  -0.155   2.356  -0.036   2.366
 91 010 02 51 30   0.010   2.351   0.172   2.362
 91 010 02 52 30   0.057   2.365   0.261   2.384
 91 010 02 53 30  -0.091   2.362   0.091   2.372
 91 010 02 54 30  -0.172   2.355  -0.074   2.364
 91 010 02 55 30  -0.141   2.367   0.022   2.373
 91 010 02 56 30  -0.162   2.364  -0.072   2.374
 91 010 02 57 30  -0.283   2.361  -0.027   2.380
 91 010 02 58 30  -0.242   2.365  -0.038   2.379
 91 010 02 59 30  -0.173   2.373  -0.070   2.384
 91 010 03 00 30  -0.090   2.351  -0.258   2.384
 91 010 03 01 30  -0.177   2.328   0.132   2.357
 91 010 03 02 30   0.003   2.319  -0.380   2.354
 91 010 03 03 30   0.021   2.302  -0.447   2.347
 91 010 03 04 30  -0.029   2.306  -0.379   2.340
 91 010 03 05 30  -0.130   2.324  -0.254   2.342
 91 010 03 06 30  -0.208   2.323  -0.221   2.344
 91 010 03 07 30  -0.080   2.333  -0.274   2.354
 91 010 03 08 30  -0.080   2.327  -0.320   2.351
 91 010 03 09 30  -0.103   2.327  -0.331   2.356
 91 010 03 10 30  -0.234   2.309   0.012   2.332
