 91 290 00 00 30  -0.346   0.555  -0.109   0.663
 91 290 00 01 30  -0.331   0.568  -0.104   0.666
 91 290 00 02 30  -0.327   0.574  -0.072   0.665
 91 290 00 03 30  -0.355   0.553  -0.091   0.663
 91 290 00 04 30  -0.332   0.557  -0.106   0.658
 91 290 00 05 30  -0.306   0.571  -0.125   0.660
 91 290 00 06 30  -0.298   0.592  -0.122   0.675
 91 290 00 07 30  -0.304   0.589  -0.117   0.673
 91 290 00 08 30  -0.317   0.584  -0.123   0.676
 91 290 00 09 30  -0.325   0.579  -0.123   0.676
 91 290 00 10 30  -0.259   0.606  -0.132   0.672
 91 290 00 11 30  -0.246   0.592  -0.142   0.657
 91 290 00 12 30  -0.246   0.602  -0.110   0.660
 91 290 00 13 30  -0.248   0.599  -0.108   0.658
 91 290 00 14 30  -0.264   0.590  -0.114   0.656
 91 290 00 15 30  -0.291   0.573  -0.119   0.654
 91 290 00 16 30  -0.282   0.597  -0.106   0.669
 91 290 00 17 30  -0.309   0.578  -0.122   0.668
 91 290 00 18 30  -0.358   0.554  -0.130   0.673
 91 290 00 19 30  -0.329   0.583  -0.093   0.677
 91 290 00 20 30  -0.341   0.555  -0.117   0.662
 91 290 00 21 30  -0.395   0.527  -0.100   0.667
 91 290 00 22 30  -0.421   0.514  -0.107   0.674
 91 290 00 23 30  -0.429   0.504  -0.125   0.674
 91 290 00 24 30  -0.424   0.489  -0.142   0.663
 91 290 00 25 30  -0.417   0.494  -0.128   0.659
 91 290 00 26 30  -0.366   0.528  -0.130   0.657
 91 290 00 27 30  -0.300   0.574  -0.132   0.662
 91 290 00 28 30  -0.276   0.591  -0.138   0.667
 91 290 00 29 30  -0.280   0.578  -0.148   0.659
 91 290 00 30 30  -0.293   0.569  -0.170   0.663
 91 290 00 31 30  -0.262   0.593  -0.153   0.667
 91 290 00 32 30  -0.250   0.593  -0.175   0.667
 91 290 00 33 30  -0.241   0.600  -0.160   0.666
 91 290 00 34 30  -0.269   0.576  -0.179   0.661
 91 290 00 35 30  -0.287   0.563  -0.184   0.659
 91 290 00 36 30  -0.328   0.545  -0.186   0.663
 91 290 00 37 30  -0.318   0.552  -0.149   0.655
 91 290 00 38 30  -0.315   0.555  -0.157   0.657
 91 290 00 39 30  -0.325   0.547  -0.160   0.657
 91 290 00 40 30  -0.332   0.549  -0.159   0.662
 91 290 00 41 30  -0.286   0.590  -0.136   0.670
 91 290 00 42 30  -0.150   0.636  -0.109   0.669
 91 290 00 43 30  -0.275   0.581  -0.135   0.657
 91 290 00 44 30  -0.315   0.555  -0.134   0.653
 91 290 00 45 30  -0.308   0.569  -0.141   0.663
 91 290 00 46 30  -0.322   0.548  -0.143   0.653
 91 290 00 47 30  -0.386   0.515  -0.126   0.656
 91 290 00 48 30  -0.386   0.511  -0.173   0.664
 91 290 00 49 30  -0.397   0.502  -0.186   0.667
 91 290 00 50 30  -0.384   0.524  -0.157   0.670
 91 290 00 51 30  -0.389   0.520  -0.129   0.663
 91 290 00 52 30  -0.385   0.525  -0.130   0.665
 91 290 00 53 30  -0.396   0.533  -0.124   0.676
 91 290 00 54 30  -0.412   0.516  -0.140   0.676
 91 290 00 55 30  -0.416   0.502  -0.140   0.668
 91 290 00 56 30  -0.417   0.486  -0.166   0.661
 91 290 00 57 30  -0.415   0.494  -0.156   0.664
 91 290 00 58 30  -0.411   0.499  -0.158   0.666
 91 290 00 59 30  -0.396   0.506  -0.161   0.663
 91 290 01 00 30  -0.383   0.508  -0.184   0.663
 91 290 01 01 30  -0.357   0.539  -0.138   0.662
 91 290 01 02 30  -0.343   0.561  -0.098   0.665
 91 290 01 03 30  -0.368   0.532  -0.131   0.660
 91 290 01 04 30  -0.403   0.502  -0.165   0.664
 91 290 01 05 30  -0.386   0.522  -0.153   0.668
 91 290 01 06 30  -0.390   0.536  -0.153   0.681
 91 290 01 07 30  -0.378   0.547  -0.129   0.680
 91 290 01 08 30  -0.359   0.568  -0.075   0.676
 91 290 01 09 30  -0.352   0.570  -0.093   0.678
 91 290 01 10 30  -0.421   0.503  -0.181   0.682
 91 290 01 11 30  -0.401   0.528  -0.137   0.678
 91 290 01 12 30  -0.399   0.524  -0.154   0.677
 91 290 01 13 30  -0.394   0.532  -0.147   0.678
 91 290 01 14 30  -0.401   0.536  -0.147   0.686
 91 290 01 15 30  -0.404   0.523  -0.165   0.682
 91 290 01 16 30  -0.394   0.529  -0.136   0.675
 91 290 01 17 30  -0.402   0.528  -0.118   0.675
 91 290 01 18 30  -0.392   0.524  -0.137   0.669
 91 290 01 19 30  -0.397   0.524  -0.143   0.673
 91 290 01 20 30  -0.386   0.534  -0.152   0.677
 91 290 01 21 30  -0.389   0.539  -0.144   0.681
 91 290 01 22 30  -0.408   0.514  -0.159   0.676
 91 290 01 23 30  -0.401   0.511  -0.163   0.670
 91 290 01 24 30  -0.394   0.520  -0.131   0.666
 91 290 01 25 30  -0.386   0.530  -0.093   0.663
 91 290 01 26 30  -0.374   0.535  -0.111   0.663
 91 290 01 27 30  -0.367   0.552  -0.092   0.670
 91 290 01 28 30  -0.389   0.533  -0.121   0.671
 91 290 01 29 30  -0.382   0.539  -0.106   0.670
 91 290 01 30 30  -0.383   0.536  -0.105   0.667
 91 290 01 31 30  -0.382   0.542  -0.108   0.672
 91 290 01 32 30  -0.396   0.518  -0.148   0.668
 91 290 01 33 30  -0.417   0.505  -0.155   0.673
 91 290 01 34 30  -0.403   0.506  -0.156   0.666
 91 290 01 35 30  -0.409   0.521  -0.119   0.673
 91 290 01 36 30  -0.382   0.537  -0.084   0.665
 91 290 01 37 30  -0.386   0.531  -0.057   0.660
 91 290 01 38 30  -0.337   0.565  -0.009   0.658
 91 290 01 39 30  -0.345   0.561  -0.005   0.659
 91 290 01 40 30  -0.366   0.553  -0.001   0.663
 91 290 01 41 30  -0.372   0.537   0.034   0.655
 91 290 01 42 30  -0.339   0.555   0.000   0.651
 91 290 01 43 30  -0.333   0.570  -0.004   0.661
 91 290 01 44 30  -0.355   0.554   0.016   0.659
 91 290 01 45 30  -0.337   0.560  -0.003   0.654
 91 290 01 46 30  -0.322   0.558   0.009   0.646
 91 290 01 47 30  -0.325   0.562  -0.002   0.649
 91 290 01 48 30  -0.312   0.565  -0.013   0.646
 91 290 01 49 30  -0.273   0.584   0.005   0.646
 91 290 01 50 30  -0.269   0.587   0.021   0.647
 91 290 01 51 30  -0.339   0.550  -0.002   0.646
 91 290 01 52 30  -0.341   0.554   0.016   0.651
 91 290 01 53 30  -0.326   0.567   0.022   0.655
 91 290 01 54 30  -0.311   0.572   0.020   0.652
 91 290 01 55 30  -0.310   0.569   0.012   0.649
 91 290 01 56 30  -0.276   0.579   0.032   0.644
 91 290 01 57 30  -0.231   0.597   0.072   0.644
 91 290 01 58 30  -0.221   0.594   0.071   0.638
 91 290 01 59 30  -0.220   0.596   0.079   0.640
 91 290 02 00 30  -0.224   0.597   0.069   0.642
 91 290 02 01 30  -0.233   0.599   0.067   0.646
 91 290 02 02 30  -0.219   0.605   0.060   0.646
 91 290 02 03 30  -0.259   0.583   0.019   0.639
 91 290 02 04 30  -0.248   0.604   0.025   0.653
 91 290 02 05 30  -0.254   0.606   0.020   0.658
 91 290 02 06 30  -0.238   0.604   0.029   0.650
 91 290 02 07 30  -0.199   0.619   0.037   0.651
 91 290 02 08 30  -0.215   0.615   0.023   0.652
 91 290 02 09 30  -0.208   0.622   0.031   0.657
 91 290 02 10 30  -0.217   0.616   0.033   0.654
 91 290 02 11 30  -0.215   0.615   0.037   0.653
 91 290 02 12 30  -0.228   0.613   0.034   0.655
 91 290 02 13 30  -0.199   0.615   0.032   0.647
 91 290 02 14 30  -0.218   0.605   0.047   0.645
 91 290 02 15 30  -0.231   0.602   0.033   0.646
 91 290 02 16 30  -0.231   0.601   0.051   0.646
 91 290 02 17 30  -0.235   0.610   0.029   0.655
 91 290 02 18 30  -0.250   0.608   0.023   0.658
 91 290 02 19 30  -0.235   0.602   0.045   0.649
 91 290 02 20 30  -0.220   0.601   0.076   0.645
 91 290 02 21 30  -0.209   0.608   0.071   0.647
 91 290 02 22 30  -0.214   0.614   0.070   0.654
 91 290 02 23 30  -0.258   0.602   0.052   0.658
 91 290 02 24 30  -0.218   0.600   0.077   0.644
 91 290 02 25 30  -0.205   0.620   0.077   0.658
 91 290 02 26 30  -0.203   0.629   0.062   0.664
 91 290 02 27 30  -0.215   0.623   0.066   0.663
 91 290 02 28 30  -0.246   0.609   0.071   0.661
 91 290 02 29 30  -0.229   0.612   0.078   0.658
 91 290 02 30 30  -0.237   0.610   0.071   0.658
 91 290 02 31 30  -0.252   0.605   0.067   0.659
 91 290 02 32 30  -0.263   0.595   0.080   0.657
 91 290 02 33 30  -0.245   0.601   0.117   0.661
 91 290 02 34 30  -0.238   0.614   0.061   0.661
 91 290 02 35 30  -0.244   0.607   0.069   0.658
 91 290 02 36 30  -0.249   0.606   0.074   0.659
 91 290 02 37 30  -0.252   0.599   0.067   0.654
 91 290 02 38 30  -0.263   0.591   0.072   0.652
 91 290 02 39 30  -0.281   0.594   0.052   0.659
 91 290 02 40 30  -0.272   0.593   0.061   0.656
 91 290 02 41 30  -0.257   0.596   0.063   0.652
 91 290 02 42 30  -0.266   0.592   0.051   0.652
 91 290 02 43 30  -0.259   0.587   0.061   0.645
 91 290 02 44 30  -0.246   0.593   0.063   0.645
 91 290 02 45 30  -0.206   0.603   0.086   0.643
 91 290 02 46 30  -0.228   0.602   0.080   0.649
 91 290 02 47 30  -0.261   0.593   0.058   0.651
 91 290 02 48 30  -0.333   0.552  -0.011   0.648
 91 290 02 49 30  -0.409   0.494  -0.100   0.650
 91 290 02 50 30  -0.409   0.501  -0.079   0.651
 91 290 02 51 30  -0.401   0.508  -0.066   0.651
 91 290 02 52 30  -0.411   0.502  -0.077   0.654
 91 290 02 53 30  -0.402   0.515  -0.052   0.656
 91 290 02 54 30  -0.355   0.549  -0.035   0.656
 91 290 02 55 30  -0.377   0.532  -0.029   0.653
 91 290 02 56 30  -0.367   0.542  -0.017   0.655
 91 290 02 57 30  -0.345   0.561  -0.027   0.659
 91 290 02 58 30  -0.396   0.531  -0.033   0.665
 91 290 02 59 30  -0.404   0.525  -0.046   0.665
 91 290 03 00 30  -0.408   0.514  -0.066   0.660
 91 290 03 01 30  -0.389   0.538  -0.060   0.667
 91 290 03 02 30  -0.357   0.558  -0.048   0.665
 91 290 03 03 30  -0.384   0.543  -0.040   0.668
 91 290 03 04 30  -0.395   0.528  -0.062   0.663
 91 290 03 05 30  -0.398   0.526  -0.045   0.662
 91 290 03 06 30  -0.405   0.522  -0.059   0.664
 91 290 03 07 30  -0.398   0.525  -0.035   0.661
 91 290 03 08 30  -0.386   0.533  -0.031   0.660
 91 290 03 09 30  -0.385   0.530  -0.058   0.658
 91 290 03 10 30  -0.373   0.542  -0.078   0.664
 91 290 03 11 30  -0.328   0.563  -0.045   0.654
 91 290 03 12 30  -0.333   0.553  -0.083   0.652
 91 290 03 13 30  -0.353   0.547  -0.065   0.656
 91 290 03 14 30  -0.351   0.556  -0.044   0.660
 91 290 03 15 30  -0.339   0.559  -0.010   0.654
 91 290 03 16 30  -0.349   0.553  -0.011   0.654
 91 290 03 17 30  -0.342   0.555   0.002   0.652
 91 290 03 18 30  -0.340   0.556   0.022   0.652
 91 290 03 19 30  -0.325   0.562   0.033   0.651
 91 290 03 20 30  -0.318   0.568   0.026   0.652
 91 290 03 21 30  -0.339   0.556  -0.021   0.652
 91 290 03 22 30  -0.312   0.578   0.037   0.658
 91 290 03 23 30  -0.303   0.581   0.076   0.660
 91 290 03 24 30  -0.304   0.579   0.080   0.659
 91 290 03 25 30  -0.300   0.571   0.088   0.652
 91 290 03 26 30  -0.376   0.528   0.007   0.651
 91 290 03 27 30  -0.432   0.473  -0.042   0.642
 91 290 03 28 30  -0.463   0.451  -0.051   0.648
 91 290 03 29 30  -0.427   0.487  -0.036   0.649
 91 290 03 30 30  -0.430   0.477  -0.017   0.643
 91 290 03 31 30  -0.424   0.475  -0.023   0.638
 91 290 03 32 30  -0.464   0.432  -0.064   0.639
 91 290 03 33 30  -0.483   0.387  -0.148   0.637
 91 290 03 34 30  -0.477   0.386  -0.157   0.634
 91 290 03 35 30  -0.523   0.350  -0.106   0.639
 91 290 03 36 30  -0.538   0.322  -0.086   0.633
 91 290 03 37 30  -0.561   0.276  -0.093   0.632
 91 290 03 38 30  -0.546   0.305  -0.100   0.635
 91 290 03 39 30  -0.553   0.299  -0.120   0.640
 91 290 03 40 30  -0.537   0.343  -0.105   0.646
 91 290 03 41 30  -0.516   0.370  -0.103   0.644
 91 290 03 42 30  -0.493   0.395  -0.127   0.644
 91 290 03 43 30  -0.476   0.433  -0.102   0.652
 91 290 03 44 30  -0.482   0.424  -0.078   0.647
 91 290 03 45 30  -0.469   0.431  -0.079   0.642
 91 290 03 46 30  -0.485   0.418  -0.084   0.646
 91 290 03 47 30  -0.486   0.412  -0.101   0.646
 91 290 03 48 30  -0.491   0.416  -0.086   0.649
 91 290 03 49 30  -0.469   0.442  -0.072   0.649
 91 290 03 50 30  -0.454   0.459  -0.058   0.649
 91 290 03 51 30  -0.447   0.464  -0.033   0.646
 91 290 03 52 30  -0.409   0.498  -0.017   0.644
 91 290 03 53 30  -0.413   0.492  -0.039   0.644
 91 290 03 54 30  -0.434   0.463  -0.056   0.637
 91 290 03 55 30  -0.442   0.457  -0.059   0.639
 91 290 03 56 30  -0.465   0.426  -0.098   0.638
 91 290 03 57 30  -0.479   0.410  -0.107   0.640
 91 290 03 58 30  -0.486   0.394  -0.105   0.635
 91 290 03 59 30  -0.480   0.413  -0.088   0.639
 91 290 04 00 30  -0.460   0.448  -0.071   0.647
 91 290 04 01 30  -0.469   0.437  -0.053   0.644
 91 290 04 02 30  -0.471   0.424  -0.030   0.635
 91 290 04 03 30  -0.478   0.413  -0.048   0.634
 91 290 04 04 30  -0.463   0.436  -0.053   0.639
 91 290 04 05 30  -0.450   0.451  -0.051   0.640
 91 290 04 06 30  -0.438   0.464  -0.037   0.639
 91 290 04 07 30  -0.451   0.446  -0.010   0.635
 91 290 04 08 30  -0.464   0.445   0.040   0.645
 91 290 04 09 30  -0.469   0.447  -0.007   0.649
 91 290 04 10 30  -0.469   0.445   0.024   0.648
 91 290 04 11 30  -0.467   0.444  -0.005   0.645
 91 290 04 12 30  -0.467   0.439  -0.008   0.642
 91 290 04 13 30  -0.472   0.440  -0.016   0.646
 91 290 04 14 30  -0.445   0.463  -0.010   0.643
 91 290 04 15 30  -0.434   0.466  -0.002   0.637
 91 290 04 16 30  -0.440   0.465  -0.028   0.641
 91 290 04 17 30  -0.433   0.466  -0.036   0.638
 91 290 04 18 30  -0.428   0.473  -0.064   0.641
 91 290 04 19 30  -0.433   0.465  -0.051   0.639
 91 290 04 20 30  -0.424   0.474  -0.048   0.638
 91 290 04 21 30  -0.421   0.481  -0.002   0.641
 91 290 04 22 30  -0.422   0.485   0.005   0.643
 91 290 04 23 30  -0.423   0.452  -0.114   0.631
 91 290 04 24 30  -0.413   0.452  -0.124   0.625
 91 290 04 25 30  -0.392   0.443  -0.162   0.614
 91 290 04 26 30  -0.401   0.439  -0.140   0.611
 91 290 04 27 30  -0.415   0.412  -0.145   0.603
 91 290 04 28 30  -0.418   0.390  -0.197   0.607
 91 290 04 29 30  -0.409   0.347  -0.274   0.605
 91 290 04 30 30  -0.440   0.404  -0.182   0.625
 91 290 04 31 30  -0.428   0.434  -0.165   0.632
 91 290 04 32 30  -0.408   0.463  -0.128   0.631
 91 290 04 33 30  -0.400   0.470  -0.112   0.628
 91 290 04 34 30  -0.411   0.448  -0.126   0.622
 91 290 04 35 30  -0.406   0.431  -0.148   0.616
 91 290 04 36 30  -0.408   0.404  -0.215   0.620
 91 290 04 37 30  -0.439   0.398  -0.183   0.621
 91 290 04 38 30  -0.448   0.377  -0.191   0.621
 91 290 04 39 30  -0.434   0.403  -0.163   0.616
 91 290 04 40 30  -0.439   0.409  -0.151   0.619
 91 290 04 41 30  -0.439   0.416  -0.161   0.627
 91 290 04 42 30  -0.417   0.439  -0.102   0.616
