 91 200 00 00 30  -0.661   3.567   1.696   4.008
 91 200 00 01 30  -0.589   3.513   1.821   4.002
 91 200 00 02 30  -0.670   3.543   1.662   3.972
 91 200 00 03 30  -0.645   3.483   1.820   3.984
 91 200 00 04 30  -0.697   3.736   1.333   4.037
 91 200 00 05 30  -0.622   3.621   1.603   4.021
 91 200 00 06 30  -0.606   3.486   2.028   4.081
 91 200 00 07 30  -0.591   3.579   1.936   4.112
 91 200 00 08 30  -0.598   3.606   1.891   4.116
 91 200 00 09 30  -0.640   3.633   1.966   4.181
 91 200 00 10 30  -0.761   3.662   1.977   4.231
 91 200 00 11 30  -0.695   3.703   1.642   4.165
 91 200 00 12 30  -0.655   3.805   1.217   4.051
 91 200 00 13 30  -0.681   3.829   1.116   4.048
 91 200 00 14 30  -0.641   3.737   1.355   4.034
 91 200 00 15 30  -0.894   3.779   1.024   4.021
 91 200 00 16 30  -0.854   3.716   1.257   4.022
 91 200 00 17 30  -0.841   3.635   1.500   4.043
 91 200 00 18 30  -1.072   3.724   1.160   4.065
 91 200 00 19 30  -1.063   3.844   0.500   4.043
 91 200 00 20 30  -1.079   3.733   1.109   4.050
 91 200 00 21 30  -1.100   3.814   0.820   4.054
 91 200 00 22 30  -1.029   3.678   1.303   4.058
 91 200 00 23 30  -0.875   3.603   1.646   4.071
 91 200 00 24 30  -1.040   3.644   1.524   4.085
 91 200 00 25 30  -0.949   3.662   1.552   4.089
 91 200 00 36 30  -1.758   3.374   1.320   4.027
 91 200 00 37 30  -1.760   3.356   1.336   4.020
 91 200 00 38 30  -1.971   3.300   1.119   4.007
 91 200 00 39 30  -1.932   3.434   0.749   4.015
 91 200 00 40 30  -1.615   3.634   0.420   4.013
 91 200 00 41 30  -1.398   3.712   0.624   4.030
 91 200 00 42 30  -1.509   3.733   0.444   4.053
 91 200 00 43 30  -1.554   3.705   0.487   4.056
 91 200 00 44 30  -1.562   3.724   0.528   4.079
 91 200 00 45 30  -1.513   3.772   0.401   4.085
 91 200 00 46 30  -1.474   3.809   0.320   4.098
 91 200 00 47 30  -1.565   3.736   0.434   4.075
 91 200 00 48 30  -1.466   3.799   0.378   4.090
 91 200 00 49 30  -1.513   3.781   0.389   4.091
 91 200 00 50 30  -1.585   3.741   0.356   4.083
 91 200 00 51 30  -1.683   3.683   0.343   4.066
 91 200 00 52 30  -1.569   3.729   0.032   4.051
 91 200 00 53 30  -1.471   3.772  -0.182   4.054
 91 200 00 54 30  -1.706   3.685  -0.225   4.069
 91 200 00 55 30  -1.650   3.692  -0.292   4.063
 91 200 00 56 30  -1.674   3.625  -0.476   4.031
 91 200 00 57 30  -1.833   3.560  -0.484   4.038
 91 200 00 58 30  -1.353   3.803  -0.147   4.049
 91 200 00 59 30  -1.580   3.696  -0.694   4.103
 91 200 01 00 30  -1.280   3.892   0.367   4.125
 91 200 01 01 30  -1.315   4.018   0.546   4.264
 91 200 01 02 30  -1.328   3.939   0.643   4.223
 91 200 01 03 30  -1.160   3.899   0.680   4.129
 91 200 01 04 30  -1.154   3.968   0.894   4.236
 91 200 01 05 30  -1.241   3.889   0.716   4.157
 91 200 01 06 30  -1.386   3.773   0.647   4.074
 91 200 01 07 30  -1.464   3.794   0.592   4.113
 91 200 01 08 30  -1.575   3.789   0.452   4.130
 91 200 01 09 30  -1.607   3.811  -0.009   4.146
 91 200 01 10 30  -1.493   3.718  -0.455   4.114
 91 200 01 11 30  -1.414   3.785   0.621   4.095
 91 200 01 12 30  -1.342   3.840   0.384   4.090
 91 200 01 13 30  -1.464   3.823   0.306   4.113
 91 200 01 14 30  -1.487   3.838  -0.059   4.124
 91 200 01 15 30  -1.350   3.829  -0.459   4.108
 91 200 01 16 30  -1.519   3.792   0.148   4.097
 91 200 01 17 30  -1.419   3.708  -0.790   4.109
 91 200 01 18 30  -1.433   3.748  -1.006   4.159
 91 200 01 19 30  -1.546   3.800  -0.446   4.132
 91 200 01 20 30  -1.353   3.798  -0.552   4.096
 91 200 01 21 30  -1.008   3.971  -0.139   4.103
 91 200 01 22 30  -1.000   3.968  -0.279   4.103
 91 200 01 23 30  -1.126   3.914  -0.299   4.085
 91 200 01 24 30  -1.117   3.931  -0.329   4.101
 91 200 01 25 30  -1.123   3.924  -0.370   4.100
 91 200 01 26 30  -1.087   3.984  -0.407   4.151
 91 200 01 27 30  -0.893   4.047  -0.330   4.165
 91 200 01 28 30  -1.031   4.008  -0.491   4.171
 91 200 01 29 30  -0.888   4.074  -0.382   4.192
 91 200 01 30 30  -1.216   3.974  -0.648   4.212
 91 200 01 31 30  -1.690   3.809  -0.635   4.224
 91 200 01 32 30  -1.729   3.859  -0.424   4.252
 91 200 01 33 30  -1.268   4.030   0.362   4.260
 91 200 01 34 30  -1.150   4.093   0.248   4.269
 91 200 01 35 30  -1.398   3.987   0.058   4.282
 91 200 01 36 30  -1.645   3.818  -0.683   4.214
 91 200 01 37 30  -1.574   3.796  -0.901   4.213
 91 200 01 38 30  -1.542   3.809  -0.956   4.221
 91 200 01 39 30  -1.618   3.721  -1.090   4.215
 91 200 01 40 30  -1.588   3.534  -1.681   4.238
 91 200 01 41 30  -1.572   3.462  -1.861   4.244
 91 200 01 42 30  -1.543   3.412  -1.986   4.248
