 91 227 10 13 30  -1.052   3.036   0.456   3.250
 91 227 10 14 30  -1.059   3.019   0.410   3.232
 91 227 10 15 30  -1.204   2.570   1.501   3.218
 91 227 10 16 30  -1.419   2.698   1.322   3.324
 91 227 10 17 30  -1.542   2.727   1.202   3.357
 91 227 10 18 30  -1.572   2.669   1.099   3.288
 91 227 10 19 30  -1.447   2.759   1.122   3.313
 91 227 10 20 30  -1.343   2.822   1.044   3.297
 91 227 10 21 30  -1.272   2.821   1.090   3.282
 91 227 10 22 30  -1.459   2.726   0.976   3.247
 91 227 10 23 30  -1.401   2.642   0.925   3.131
 91 227 10 24 30  -1.280   2.636   0.961   3.084
 91 227 10 25 30  -1.341   2.651   0.844   3.089
 91 227 10 26 30  -1.224   2.708   0.917   3.112
 91 227 10 27 30  -1.240   2.714   0.891   3.117
 91 227 10 28 30  -1.349   2.702   0.730   3.108
 91 227 10 29 30  -1.282   2.714   0.713   3.086
 91 227 10 30 30  -1.274   2.700   0.593   3.045
 91 227 10 31 30  -0.987   2.862  -0.117   3.054
 91 227 10 32 30  -0.823   2.796  -0.529   2.965
 91 227 10 33 30  -0.671   2.667  -1.102   2.977
 91 227 10 34 30  -0.601   2.642  -1.210   2.970
 91 227 10 35 30  -0.600   2.595  -1.186   2.917
 91 227 10 36 30  -0.660   2.582  -1.195   2.925
 91 227 10 37 30  -0.667   2.613  -1.037   2.891
 91 227 10 38 30  -0.625   2.616  -1.020   2.878
 91 227 10 39 30  -0.563   2.564  -1.073   2.838
 91 227 10 40 30  -0.619   2.550  -0.972   2.799
 91 227 10 41 30  -0.599   2.557  -0.985   2.806
 91 227 10 42 30  -0.567   2.525  -1.059   2.797
 91 227 10 43 30  -0.560   2.527  -1.052   2.795
 91 227 10 44 30  -0.542   2.497  -1.119   2.791
 91 227 10 45 30  -0.570   2.553  -0.973   2.793
 91 227 10 46 30  -0.637   2.589  -0.740   2.772
 91 227 10 47 30  -0.700   2.641  -0.521   2.787
 91 227 10 48 30  -0.709   2.650  -0.553   2.800
 91 227 10 49 30  -0.595   2.657  -0.557   2.781
 91 227 10 50 30  -0.587   2.576  -0.706   2.744
 91 227 10 51 30  -0.693   2.502  -0.865   2.745
 91 227 10 52 30  -0.643   2.514  -0.954   2.770
 91 227 10 53 30  -0.490   2.497  -0.975   2.750
 91 227 10 54 30  -0.668   2.459  -0.955   2.742
 91 227 10 55 30  -0.671   1.646  -1.904   2.726
 91 227 10 56 30   0.228   1.036  -2.369   2.690
 91 227 10 57 30   0.551   0.654  -2.597   2.736
 91 227 10 58 30   0.495   0.650  -2.683   2.806
 91 227 10 59 30   0.471   0.662  -2.669   2.791
 91 227 11 00 30   0.443   0.738  -2.638   2.775
 91 227 11 01 30   0.506   0.668  -2.635   2.768
 91 227 11 02 30   0.533   0.556  -2.686   2.795
 91 227 11 03 30   0.631   0.739  -2.635   2.813
 91 227 11 04 30   0.575   0.465  -2.725   2.826
 91 227 11 05 30   0.553   0.754  -2.613   2.777
 91 227 11 06 30   0.479   0.839  -2.596   2.772
 91 227 11 07 30   0.411   0.895  -2.501   2.705
 91 227 11 08 30   0.390   1.175  -2.350   2.660
 91 227 11 09 30   0.341   1.114  -2.364   2.638
 91 227 11 10 30   0.289   1.062  -2.356   2.602
 91 227 11 11 30   0.306   1.095  -2.345   2.608
 91 227 11 12 30   0.284   0.975  -2.391   2.606
 91 227 11 13 30   0.382   1.377  -2.133   2.583
 91 227 11 14 30   0.475   1.270  -2.192   2.594
 91 227 11 15 30   0.425   1.479  -2.116   2.621
 91 227 11 16 30   0.451   1.530  -2.100   2.638
 91 227 11 17 30   0.591   1.102  -2.307   2.650
 91 227 11 18 30   0.745   0.741  -2.433   2.650
 91 227 11 19 30   0.720   0.805  -2.423   2.654
 91 227 11 20 30   0.571   1.001  -2.361   2.629
 91 227 11 21 30   0.457   1.263  -2.240   2.614
 91 227 11 22 30   0.504   1.412  -2.146   2.620
 91 227 11 23 30   0.580   1.300  -2.199   2.622
 91 227 11 24 30   0.464   1.372  -2.175   2.616
 91 227 11 25 30   0.378   1.277  -2.252   2.619
 91 227 11 26 30   0.454   1.094  -2.339   2.624
 91 227 11 27 30   0.377   1.033  -2.378   2.621
 91 227 11 28 30   0.477   1.081  -2.313   2.603
 91 227 11 29 30   0.500   0.847  -2.405   2.602
 91 227 11 30 30   0.459   0.978  -2.357   2.600
 91 227 11 31 30   0.405   1.236  -2.251   2.601
 91 227 11 32 30   0.370   1.305  -2.210   2.596
 91 227 11 33 30   0.268   1.259  -2.250   2.593
 91 227 11 34 30   0.247   1.226  -2.268   2.593
 91 227 11 35 30   0.387   1.267  -2.229   2.594
 91 227 11 36 30   0.303   1.263  -2.256   2.604
 91 227 11 37 30   0.374   1.292  -2.218   2.595
 91 227 11 38 30   0.411   1.290  -2.232   2.611
 91 227 11 39 30   0.428   1.298  -2.237   2.622
 91 227 11 40 30   0.429   1.293  -2.229   2.613
 91 227 11 41 30   0.413   1.359  -2.214   2.631
 91 227 11 42 30   0.344   1.423  -2.210   2.652
 91 227 11 43 30   0.320   1.360  -2.237   2.639
 91 227 11 44 30   0.341   1.438  -2.173   2.629
 91 227 11 45 30   0.349   1.402  -2.186   2.622
 91 227 11 46 30   0.300   1.448  -2.117   2.583
 91 227 11 47 30   0.337   1.456  -2.124   2.598
 91 227 11 48 30   0.241   1.497  -2.157   2.639
 91 227 11 49 30   0.261   1.405  -2.177   2.607
 91 227 11 50 30   0.247   1.384  -2.180   2.596
 91 227 11 51 30   0.221   1.401  -2.198   2.618
 91 227 11 52 30   0.218   1.500  -2.128   2.617
 91 227 12 01 30   0.299   1.532  -2.052   2.580
 91 227 12 02 30   0.244   1.487  -2.138   2.616
 91 227 12 03 30   0.323   1.456  -2.095   2.572
 91 227 12 04 30   0.351   1.468  -2.075   2.566
 91 227 12 05 30   0.393   1.485  -2.095   2.598
 91 227 12 06 30   0.261   1.474  -2.125   2.600
 91 227 12 08 30   0.227   2.178  -2.329   3.299
 91 227 12 09 30   0.169   1.411  -2.157   2.583
 91 227 12 10 30   0.101   1.432  -2.137   2.574
 91 227 12 11 30   0.185   1.426  -2.126   2.569
 91 227 12 12 30   0.135   1.373  -2.174   2.576
 91 227 12 13 30   0.080   1.430  -2.129   2.566
 91 227 12 14 30   0.097   1.339  -2.187   2.567
 91 227 12 15 30   0.029   1.427  -2.081   2.670
 91 227 12 16 30   0.042   1.294  -2.202   2.555
 91 227 12 17 30  -0.051   1.205  -2.215   2.523
 91 227 12 18 30   0.041   1.273  -2.236   2.575
 91 227 12 19 30   0.075   1.281  -2.216   2.562
 91 227 12 20 30  -0.014   1.641  -1.888   2.508
 91 227 12 21 30  -0.422   1.936  -1.481   2.486
 91 227 12 22 30   0.093   1.864  -1.633   2.486
 91 227 12 23 30   0.257   1.843  -1.632   2.477
 91 227 12 24 30   0.313   1.723  -1.769   2.493
 91 227 12 25 30   0.298   1.777  -1.719   2.491
 91 227 12 26 30   0.245   1.852  -1.691   2.519
 91 227 12 27 30   0.200   1.849  -1.642   2.482
 91 227 12 28 30   0.421   1.813  -1.708   2.590
 91 227 12 29 30   0.113   1.812  -1.726   2.545
 91 227 12 30 30   0.202   1.752  -1.938   2.664
 91 227 12 31 30   0.085   1.833  -1.748   2.536
 91 227 12 32 30   0.188   1.812  -1.765   2.537
 91 227 12 33 30   0.239   1.739  -1.910   2.660
 91 227 12 37 30   0.175   1.917  -1.724   2.646
 91 227 12 38 30  -0.037   2.014  -1.417   2.473
 91 227 12 39 30  -0.105   1.904  -1.488   2.439
 91 227 12 40 30   0.065   1.911  -1.525   2.450
 91 227 12 41 30   0.152   2.084  -1.214   2.499
 91 227 12 42 30  -0.141   2.003  -1.338   2.414
 91 227 12 44 30   0.151   1.953  -1.357   2.411
