Fe   5.20  99.999  99.999  -3.731  -1.676  -0.583  -0.207  -1.027  -2.501  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.30  99.999  99.999  -4.603  -2.360  -0.970  -0.249  -0.546  -1.412  -3.060  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.40  99.999  99.999  99.999  -3.176  -1.523  -0.501  -0.350  -0.723  -1.741  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.50  99.999  99.999  99.999  -4.163  -2.270  -0.983  -0.440  -0.397  -0.897  -3.973  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.60  99.999  99.999  99.999  99.999  -3.185  -1.657  -0.767  -0.364  -0.430  -2.631  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.70  99.999  99.999  99.999  99.999  -4.188  -2.438  -1.238  -0.517  -0.212  -1.693  -3.458  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.80  99.999  99.999  99.999  99.999  99.999  -3.262  -1.778  -0.772  -0.147  -1.032  -2.153  -3.582  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   5.90  99.999  99.999  99.999  99.999  99.999  -4.136  -2.394  -1.129  -0.219  -0.609  -1.201  -2.061  -3.227  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.00  99.999  99.999  99.999  99.999  99.999  99.999  -3.185  -1.681  -0.517  -0.488  -0.637  -1.014  -1.673  -2.953  -4.466  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.10  99.999  99.999  99.999  99.999  99.999  99.999  -4.308  -2.582  -1.186  -0.798  -0.569  -0.532  -0.757  -1.515  -2.442  -3.654  -4.412  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.868  -2.257  -1.554  -0.997  -0.604  -0.450  -0.758  -1.174  -1.837  -2.199  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.759  -2.776  -1.929  -1.226  -0.737  -0.650  -0.620  -0.827  -0.886  -3.317  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.457  -3.348  -2.372  -1.584  -1.148  -0.727  -0.556  -0.371  -2.177  -4.263  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.879  -3.659  -2.602  -1.856  -1.091  -0.604  -0.207  -1.508  -3.055  -4.734  99.999  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.60  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.899  -3.597  -2.574  -1.507  -0.751  -0.161  -1.042  -2.142  -3.271  -4.880  99.999  99.999  99.999  99.999  99.999  99.999
Fe   6.70  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.561  -3.288  -1.954  -0.961  -0.194  -0.713  -1.434  -2.110  -3.238  -4.553  99.999  99.999  99.999  99.999  99.999
Fe   6.80  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.048  -2.475  -1.271  -0.334  -0.538  -0.930  -1.224  -1.947  -2.830  -3.904  99.999  99.999  99.999  99.999
Fe   6.90  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.182  -1.785  -0.685  -0.609  -0.709  -0.675  -1.049  -1.564  -2.238  -3.086  -3.892  99.999  99.999
Fe   7.00  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.218  -2.642  -1.384  -1.055  -0.894  -0.572  -0.641  -0.838  -1.165  -1.660  -2.093  99.999  99.999
Fe   7.10  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.895  -2.484  -1.923  -1.525  -0.946  -0.743  -0.660  -0.685  -0.872  -0.995  -4.891  99.999
Fe   7.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.908  -3.135  -2.519  -1.707  -1.259  -0.926  -0.683  -0.598  -0.465  -3.523  99.999
Fe   7.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.476  -3.658  -2.634  -1.963  -1.402  -0.919  -0.590  -0.247  -2.620  99.999
Fe   7.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.790  -3.569  -2.692  -1.924  -1.221  -0.672  -0.154  -1.964  -4.329
Fe   7.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.468  -3.400  -2.439  -1.536  -0.785  -0.115  -1.458  -3.326
Fe   7.60  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.085  -2.944  -1.857  -0.918  -0.111  -1.061  -2.511
Fe   7.70  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.761  -3.452  -2.192  -1.080  -0.142  -0.757  -1.852
Fe   7.80  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.976  -2.555  -1.280  -0.215  -0.540  -1.330
Fe   7.90  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.527  -2.956  -1.527  -0.337  -0.407  -0.933
Fe   8.00  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.401  -1.823  -0.507  -0.350  -0.644
Fe   8.10  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.877  -2.159  -0.717  -0.355  -0.444
Fe   8.20  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.367  -2.518  -0.952  -0.405  -0.309
Fe   8.30  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.861  -2.887  -1.199  -0.482  -0.218
Fe   8.40  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.258  -1.450  -0.574  -0.157
Fe   8.50  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.626  -1.699  -0.675  -0.114
Fe   8.60  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -3.987  -1.942  -0.780  -0.085
Fe   8.70  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.356  -2.193  -0.891  -0.063
Fe   8.80  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -4.708  -2.430  -0.999  -0.048
Fe   8.90  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  99.999  -2.657  -1.105  -0.037
