  0.0  0.0  0.999771655  1.
  0.00999999978  0.  0.894291401  0.908081114
  0.0199999996  0.  0.708756089  0.749780178
  0.0299999993  0.  0.553060114  0.615480185
  0.0399999991  0.  0.440056413  0.512242019
  0.049999997  0.  0.360186994  0.433296591
  0.0599999949  0.  0.302481622  0.371760726
  0.0699999928  0.  0.259389699  0.322922885
  0.0799999908  0.  0.225976467  0.283323258
  0.0899999887  0.  0.199231893  0.250719249
  0.0999999866  0.  0.177278668  0.223476902
  0.109999985  0.  0.158911064  0.200448394
  0.119999982  0.  0.143319786  0.180790275
  0.12999998  0.  0.129938751  0.163877457
  0.139999986  0.  0.118358597  0.149225309
  0.149999991  0.  0.108265907  0.136454731
  0.159999996  0.  0.0994209275  0.125268862
  0.170000002  0.  0.0916285962  0.115418032
  0.180000007  0.  0.084735319  0.106710427
  0.190000013  0.  0.0786104128  0.0989814103
  0.200000018  0.  0.0731489509  0.0920930132
  0.210000023  0.  0.0682636052  0.0859339982
  0.220000029  0.  0.0638789237  0.0804092437
  0.230000034  0.  0.0599301308  0.0754353181
  0.240000039  0.  0.0563635863  0.0709439963
  0.25000003  0.  0.0531331152  0.0668772385
  0.26000002  0.  0.0501990169  0.0631841719
  0.270000011  0.  0.0475269184  0.0598216765
  0.280000001  0.  0.0450870395  0.0567518547
  0.289999992  0.  0.0428536572  0.0539421178
  0.299999982  0.  0.0408042893  0.0513639376
 0.0  0.00999999978  0.99388808  0.994610667
  0.00999999978  0.00999999978  0.885466874  0.899234831
  0.0199999996  0.00999999978  0.701090574  0.741909444
  0.0299999993  0.00999999978  0.547808886  0.609926045
  0.0399999991  0.00999999978  0.436464876  0.508336842
  0.049999997  0.00999999978  0.357643664  0.430470973
  0.0599999949  0.00999999978  0.300612152  0.369648635
  0.0699999928  0.00999999978  0.257962942  0.32129249
  0.0799999908  0.00999999978  0.224855319  0.282030106
  0.0899999887  0.00999999978  0.198327959  0.249667928
  0.0999999866  0.00999999978  0.176534534  0.222605065
  0.109999985  0.00999999978  0.158288702  0.199713841
  0.119999982  0.00999999978  0.142789781  0.180161998
  0.12999998  0.00999999978  0.129483521  0.163333312
  0.139999986  0.00999999978  0.117962569  0.148748592
  0.149999991  0.00999999978  0.107918121  0.136033639
  0.159999996  0.00999999978  0.0991128758  0.124893695
  0.170000002  0.00999999978  0.0913534984  0.115081325
  0.180000007  0.00999999978  0.0844880939  0.106406085
  0.190000013  0.00999999978  0.078386955  0.0987049714
  0.200000018  0.00999999978  0.0729456544  0.0918404385
  0.210000023  0.00999999978  0.0680778697  0.0857020989
  0.220000029  0.00999999978  0.0637081787  0.0801954567
  0.230000034  0.00999999978  0.0597726367  0.075237453
  0.240000039  0.00999999978  0.0562177189  0.0707600713
  0.25000003  0.00999999978  0.0529975705  0.066705741
  0.26000002  0.00999999978  0.0500725023  0.0630238056
  0.270000011  0.00999999978  0.0474084616  0.0596711412
  0.280000001  0.00999999978  0.0449758843  0.0566101633
  0.289999992  0.00999999978  0.0427490287  0.0538084842
  0.299999982  0.00999999978  0.0407056175  0.05123768
 0.0  0.0199999996  0.993889928  0.994578898
  0.00999999978  0.0199999996  0.870313048  0.884092808
  0.0199999996  0.0199999996  0.68809545  0.728504419
  0.0299999993  0.0199999996  0.539550602  0.601044834
  0.0399999991  0.0199999996  0.431286037  0.502520382
  0.049999997  0.0199999996  0.354303539  0.426576495
  0.0599999949  0.0199999996  0.298380584  0.36697045
  0.0699999928  0.0199999996  0.256416321  0.319399714
  0.0799999908  0.0199999996  0.223748356  0.280658334
  0.0899999887  0.0199999996  0.197513446  0.248650089
  0.0999999866  0.0199999996  0.175920859  0.221834868
  0.109999985  0.0199999996  0.157816991  0.199120685
  0.119999982  0.0199999996  0.142421052  0.179698065
  0.12999998  0.0199999996  0.129190981  0.162965551
  0.139999986  0.0199999996  0.1177276  0.1484534
  0.149999991  0.0199999996  0.107727289  0.135794222
  0.159999996  0.0199999996  0.098956205  0.124697573
  0.170000002  0.0199999996  0.0912237689  0.114919171
  0.180000007  0.0199999996  0.0843797848  0.106270917
  0.190000013  0.0199999996  0.0782958791  0.0985915661
  0.200000018  0.0199999996  0.0728685185  0.091744557
  0.210000023  0.0199999996  0.0680121034  0.0856205374
  0.220000029  0.0199999996  0.0636517853  0.0801256597
  0.230000034  0.0199999996  0.0597240068  0.0751774386
  0.240000039  0.0199999996  0.0561755449  0.0707081407
  0.25000003  0.0199999996  0.0529608354  0.0666606426
  0.26000002  0.0199999996  0.050040368  0.0629844368
  0.270000011  0.0199999996  0.047380235  0.0596366376
  0.280000001  0.0199999996  0.0449509919  0.056579832
  0.289999992  0.0199999996  0.0427270159  0.0537816621
  0.299999982  0.0199999996  0.0406860188  0.0512139238
 0.0  0.0299999993  0.993970752  0.994570911
  0.00999999978  0.0299999993  0.839752972  0.853564084
  0.0199999996  0.0299999993  0.666830122  0.706552863
  0.0299999993  0.0299999993  0.526251853  0.586727798
  0.0399999991  0.0299999993  0.422918737  0.493112504
  0.049999997  0.0299999993  0.348881274  0.420246035
  0.0599999949  0.0299999993  0.294742286  0.362596184
  0.0699999928  0.0299999993  0.253886193  0.316293478
  0.0799999908  0.0299999993  0.221932366  0.278397471
  0.0899999887  0.0299999993  0.196173832  0.246965572
  0.0999999866  0.0299999993  0.174909815  0.22055462
  0.109999985  0.0299999993  0.157038733  0.198130295
  0.119999982  0.0299999993  0.141812012  0.178919643
  0.12999998  0.0299999993  0.128707424  0.162345171
  0.139999986  0.0299999993  0.117338829  0.147952735
  0.149999991  0.0299999993  0.107411258  0.135385484
  0.159999996  0.0299999993  0.0986967981  0.124360487
  0.170000002  0.0299999993  0.0910088941  0.114638656
  0.180000007  0.0299999993  0.0842003524  0.106035449
  0.190000013  0.0299999993  0.078144908  0.098392278
  0.200000018  0.0299999993  0.0727406293  0.0915746912
  0.210000023  0.0299999993  0.067903094  0.0854747146
  0.220000029  0.0299999993  0.0635582954  0.0799996927
  0.230000034  0.0299999993  0.059643399  0.0750680491
  0.240000039  0.0299999993  0.0561056472  0.07061252
  0.25000003  0.0299999993  0.0528999679  0.0665766522
  0.26000002  0.0299999993  0.0499871299  0.0629103109
  0.270000011  0.0299999993  0.0473334715  0.0595709234
  0.280000001  0.0299999993  0.0449097343  0.0565212928
  0.289999992  0.0299999993  0.0426904857  0.0537293106
  0.299999982  0.0299999993  0.0406535715  0.0511669181
 0.0  0.0399999991  0.901967645  0.901695669
  0.00999999978  0.0399999991  0.793369293  0.80406642
  0.0199999996  0.0399999991  0.638562739  0.675002515
  0.0299999993  0.0399999991  0.508613348  0.565998375
  0.0399999991  0.0399999991  0.411744535  0.479271621
  0.049999997  0.0399999991  0.341588765  0.410779506
  0.0599999949  0.0399999991  0.289816856  0.355948329
  0.0699999928  0.0399999991  0.250441074  0.311498165
  0.0799999908  0.0399999991  0.219446614  0.274853408
  0.0899999887  0.0399999991  0.194331199  0.244285807
  0.0999999866  0.0399999991  0.173512563  0.218487829
  0.109999985  0.0399999991  0.155958354  0.196507946
  0.119999982  0.0399999991  0.14096272  0.177625597
  0.12999998  0.0399999991  0.128030062  0.161298454
  0.139999986  0.0399999991  0.11679168  0.147095263
  0.149999991  0.0399999991  0.10696432  0.134674892
  0.159999996  0.0399999991  0.0983279794  0.123765402
  0.170000002  0.0399999991  0.090701811  0.114135429
  0.180000007  0.0399999991  0.0839424506  0.105606101
  0.190000013  0.0399999991  0.0779266581  0.0980229229
  0.200000018  0.0399999991  0.0725546405  0.0912545621
  0.210000023  0.0399999991  0.0677434802  0.0851953104
  0.220000029  0.0399999991  0.0634204894  0.0797541142
  0.230000034  0.0399999991  0.0595237389  0.0748509243
  0.240000039  0.0399999991  0.0560011975  0.070419386
  0.25000003  0.0399999991  0.0528082885  0.0664039701
  0.26000002  0.0399999991  0.0499062799  0.0627551079
  0.270000011  0.0399999991  0.0472618677  0.0594307631
  0.280000001  0.0399999991  0.0448460281  0.0563941486
  0.289999992  0.0399999991  0.0426335782  0.0536134839
  0.299999982  0.0399999991  0.0406025499  0.0510609709
 0.0  0.049999997  0.820576072  0.827520788
  0.00999999978  0.049999997  0.740796387  0.758696198
  0.0199999996  0.049999997  0.605267823  0.646554291
  0.0299999993  0.049999997  0.487534106  0.547789574
  0.0399999991  0.049999997  0.398250371  0.467475325
  0.049999997  0.049999997  0.332700014  0.402997077
  0.0599999949  0.049999997  0.283762544  0.35071817
  0.0699999928  0.049999997  0.246177137  0.307920933
  0.0799999908  0.049999997  0.216352165  0.272373617
  0.0899999887  0.049999997  0.192026943  0.242547765
  0.0999999866  0.049999997  0.171758845  0.217262626
  0.109999985  0.049999997  0.154598504  0.195643038
  0.119999982  0.049999997  0.139891252  0.177017793
  0.12999998  0.049999997  0.127173781  0.160876527
  0.139999986  0.049999997  0.116099089  0.146809205
  0.149999991  0.049999997  0.106398001  0.134489074
  0.159999996  0.049999997  0.0978602692  0.123653941
  0.170000002  0.049999997  0.0903121233  0.114079624
  0.180000007  0.049999997  0.0836150795  0.10559193
  0.190000013  0.049999997  0.0776495561  0.0980398431
  0.200000018  0.049999997  0.072318472  0.0912949517
  0.210000023  0.049999997  0.0675408319  0.0852532014
  0.220000029  0.049999997  0.0632456392  0.0798250139
  0.230000034  0.049999997  0.0593719631  0.074931398
  0.240000039  0.049999997  0.0558687225  0.0705067217
  0.25000003  0.049999997  0.0526920483  0.0664962009
  0.26000002  0.049999997  0.0498038754  0.0628506839
  0.270000011  0.049999997  0.0471712351  0.0595283918
  0.280000001  0.049999997  0.0447654501  0.0564929135
  0.289999992  0.049999997  0.0425616652  0.053712707
  0.299999982  0.049999997  0.0405381173  0.0511601008
 0.0  0.0599999949  0.765958548  0.767980099
  0.00999999978  0.0599999949  0.687735081  0.700582564
  0.0199999996  0.0599999949  0.568748415  0.604960144
